,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
1652,174818,2022,12,12,1.33,5,-,-,-,7,1,-,-,-,198',992'
1653,519875,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,876343,2022,13,12,1.50,2,1,-,3,5,3,-,-,-,400',799'
1655,73741,2022,33,30,1.63,5,3,-,3,8,7,-,1,-,481',2.405'
1656,153065,2022,20,13,1.08,-,-,-,9,4,1,-,-,-,-,389'
1657,155470,2022,55,54,1.89,12,7,-,4,39,9,-,-,-,341',4.086'
1658,202919,2022,33,23,1.39,1,2,-,11,12,4,-,-,-,930',930'
1659,252900,2022,65,55,1.60,1,1,-,7,21,12,-,-,-,3.899',3.899'
1660,348262,2022,35,33,1.85,1,2,-,17,10,4,1,-,-,1.575',1.575'
1661,435331,2022,30,30,1.30,2,4,-,-,8,6,-,2,-,1.248',2.496'
1662,439455,2022,32,14,1.07,1,-,-,7,5,3,-,-,-,638',638'
1663,552255,2022,50,49,1.86,5,-,-,-,16,11,-,1,-,833',4.163'
1664,594105,2022,67,59,1.37,1,1,-,14,18,10,2,-,-,3.903',3.903'
1665,795578,2022,35,33,1.18,9,3,-,6,15,5,-,-,1,261',2.346'
1666,892091,2022,42,34,1.38,3,1,-,10,11,7,-,-,-,687',2.062'
1667,158382,2022,14,14,1.07,1,1,-,4,8,4,-,-,-,699',699'
1668,216259,2022,32,31,1.03,2,2,-,-,4,4,-,-,-,1.390',2.780'
1669,469136,2022,25,23,1.35,3,3,-,4,13,3,-,1,-,461',1.384'
1670,519854,2022,50,50,1.66,7,2,-,3,27,7,-,1,-,551',3.855'
1671,520462,2022,49,43,1.72,3,2,-,12,28,8,-,-,-,776',2.327'
1672,876874,2022,37,31,1.81,1,3,-,7,17,3,-,-,-,2.053',2.053'
1673,862574,2022,50,23,1.17,-,-,-,14,4,7,-,-,-,-,1.004'
1674,859135,2022,32,30,0.87,1,2,-,6,12,5,-,-,-,2.028',2.028'
1675,224878,2022,49,34,1.06,-,-,-,12,14,10,1,-,-,-,1.826'
1676,349826,2022,39,35,1.54,5,1,-,4,20,16,1,1,-,455',2.277'
1677,476355,2022,31,30,1.40,2,2,-,6,13,10,-,-,-,1.075',2.150'
1678,533728,2022,32,32,1.53,5,3,-,3,14,12,-,-,-,483',2.417'
1679,540541,2022,34,29,1.21,2,-,-,4,15,9,1,-,-,1.007',2.014'
1680,547187,2022,40,39,1.49,3,3,-,5,12,4,-,-,-,995',2.984'
1681,568467,2022,28,28,1.11,6,3,-,1,12,8,-,-,-,382',2.294'
1682,447661,2023,53,53,1.70,10,10,-,4,13,16,-,-,5,435',4.353'
1683,800176,2023,29,29,1.66,-,1,-,2,2,7,-,1,-,-,2.451'
1684,553469,2023,53,53,1.57,14,13,-,2,7,5,-,-,-,329',4.604'
1685,678439,2023,41,39,1.77,6,1,-,11,21,3,-,1,-,404',2.423'
1686,997714,2023,37,26,1.15,-,1,-,13,8,5,-,-,-,-,1.355'
1687,552549,2023,56,56,1.05,5,3,-,9,10,11,1,-,-,878',4.389'
1688,323954,2023,60,55,1.05,3,-,-,6,14,10,-,-,-,1.398',4.195'
1689,225984,2023,59,59,1.59,11,15,-,4,15,17,1,-,-,453',4.985'
1690,658678,2023,58,53,1.57,6,4,-,16,24,11,-,-,-,564',3.383'
1691,982617,2023,55,47,1.66,7,3,-,9,23,5,-,2,-,446',3.125'
1692,294873,2023,34,33,1.88,2,4,-,2,22,5,-,-,-,1.163',2.325'
1693,608216,2023,57,47,1.87,2,1,-,32,13,10,-,1,-,813',1.626'
1694,964582,2023,53,35,1.31,4,4,-,14,14,4,-,-,-,462',1.846'
1695,633212,2023,66,64,1.53,6,2,1,6,19,9,-,-,-,820',4.920'
1696,85314,2023,35,35,2.54,15,25,-,1,4,3,-,-,7,203',3.046'
1697,126422,2023,62,48,1.73,3,7,-,14,7,9,-,1,-,1.056',3.168'
1698,978037,2023,39,17,2.47,-,2,-,11,4,2,-,-,-,-,541'
1699,990812,2023,16,16,1.31,-,-,-,2,-,5,1,-,-,-,1.327'
1700,809617,2023,30,28,1.18,1,2,-,5,10,9,-,1,-,1.983',1.983'
1701,1082519,2023,37,5,1.00,-,-,-,3,-,-,-,-,-,-,214'
1702,512401,2023,35,26,2.08,-,2,-,6,13,1,-,-,-,-,1.659'
1703,1097470,2023,16,12,1.92,2,1,-,3,5,3,-,-,-,395',789'
1704,219835,2023,44,33,2.18,1,1,-,19,8,6,-,-,-,1.548',1.548'
1705,392487,2023,61,60,1.70,15,5,-,6,45,7,-,-,-,275',4.125'
1706,644157,2023,59,49,1.65,2,4,-,9,26,9,-,1,-,1.619',3.237'
1707,373191,2023,35,35,1.77,1,3,-,-,7,8,-,-,-,3.134',3.134'
1708,401533,2023,43,34,0.91,6,3,-,12,18,3,-,-,-,305',1.829'
1709,678853,2023,29,12,1.50,-,-,-,9,2,-,-,-,-,-,376'
1710,167291,2023,15,8,1.25,-,-,-,3,5,1,-,-,-,-,369'
1711,725049,2023,43,37,1.35,2,-,-,7,22,10,-,-,-,1.219',2.438'
1712,486078,2023,74,62,1.77,10,3,-,28,28,11,-,-,-,286',2.859'
1713,743585,2023,27,15,2.07,3,1,-,1,4,3,-,-,1,386',1.159'
1714,364261,2023,68,55,1.87,1,-,-,24,18,7,-,1,1,2.985',2.985'
1715,479587,2023,60,41,1.59,1,2,1,19,16,4,-,-,-,1.878',1.878'
1716,176485,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,379198,2023,7,2,1.00,-,-,-,2,-,1,-,-,-,-,50'
1718,418530,2023,25,14,2.29,1,2,-,10,3,-,-,-,-,589',589'
1719,226138,2023,37,37,1.24,7,3,-,6,22,6,-,1,1,356',2.489'
1720,288499,2023,33,32,1.75,6,1,-,1,22,8,1,-,1,413',2.477'
1721,432742,2023,40,40,1.25,7,7,-,1,10,3,-,-,-,479',3.355'
1722,740271,2023,45,44,1.75,5,2,-,10,27,8,-,-,-,539',2.694'
1723,329843,2023,34,34,1.82,1,-,-,6,19,7,-,-,-,2.230',2.230'
1724,110078,2023,42,35,1.83,8,4,-,14,16,2,-,-,1,253',2.022'
1725,813037,2023,18,6,0.50,-,-,-,6,-,1,-,-,-,-,102'
1726,842384,2023,47,39,1.74,4,1,-,8,8,2,-,-,-,692',2.767'
1727,288496,2023,32,32,1.63,5,2,-,13,13,6,-,-,1,341',1.705'
1728,435239,2023,33,32,1.94,1,2,-,15,9,8,-,-,-,1.739',1.739'
1729,627099,2023,43,22,1.23,1,-,-,14,9,1,-,-,-,903',903'
1730,216118,2023,14,13,1.00,1,-,-,1,3,1,-,-,-,1.047',1.047'
1731,111828,2023,20,12,1.92,-,1,-,4,5,4,-,-,-,-,602'
1732,258070,2023,60,36,1.75,2,1,-,18,9,4,-,-,-,802',1.604'
1733,405768,2023,16,14,1.14,2,2,-,-,2,2,-,-,-,614',1.227'
1734,1005645,2023,24,24,1.63,8,-,-,1,16,-,-,-,-,221',1.769'
1735,468323,2023,28,28,1.43,1,1,-,3,3,4,-,-,-,2.228',2.228'
1736,1046580,2023,39,39,1.18,4,5,-,5,21,6,-,-,-,717',2.868'
1737,268223,2023,28,28,1.86,5,1,-,5,15,7,-,-,-,391',1.957'
1738,349443,2023,43,39,1.54,1,2,-,10,22,5,-,-,-,2.348',2.348'
1739,349903,2023,38,38,1.58,9,9,-,2,5,-,-,-,5,372',3.348'
1740,460985,2023,23,22,1.73,2,7,-,5,16,2,-,-,2,632',1.264'
1741,520457,2023,34,34,2.15,3,4,-,1,14,10,-,-,-,905',2.715'
1742,477161,2023,44,34,1.18,1,1,-,7,16,7,-,-,-,2.099',2.099'
1743,578413,2023,36,32,1.69,3,-,-,12,17,2,-,2,-,542',1.626'
1744,232847,2023,53,53,1.81,4,10,-,3,23,10,1,-,1,1.052',4.208'
1745,373085,2023,34,34,2.06,25,2,-,4,12,13,-,-,5,101',2.524'
1746,606719,2023,38,38,2.13,2,3,-,18,18,10,1,-,-,938',1.876'
1747,174818,2023,33,33,1.76,6,4,-,1,4,10,-,-,-,480',2.880'
1748,202919,2023,42,41,1.44,5,6,-,2,34,10,-,-,-,570',2.849'
1749,348262,2023,50,48,1.33,2,2,-,3,20,8,2,-,-,1.803',3.606'
1750,363781,2023,32,32,1.72,9,8,-,-,4,11,1,-,-,321',2.890'
1751,540541,2023,45,35,1.74,-,-,-,4,22,8,-,-,-,-,2.499'
1752,561214,2023,37,37,0.92,5,4,-,5,17,10,-,-,-,535',2.675'
1753,688684,2023,46,38,1.03,1,3,-,22,13,6,-,-,-,1.720',1.720'
1754,742073,2023,50,41,1.63,-,-,-,26,10,9,-,1,-,-,1.498'
1755,214070,2023,6,6,1.83,-,-,-,2,2,1,-,-,-,-,376'
1756,340113,2023,32,31,1.39,2,2,-,9,12,4,-,-,1,984',1.968'
1757,364883,2023,33,33,1.64,9,8,-,-,8,7,-,-,5,314',2.826'
1758,411661,2023,46,46,1.83,7,7,-,3,22,7,-,-,2,526',3.683'
1759,552255,2023,28,27,1.56,-,-,-,7,10,2,-,-,-,-,1.824'
1760,669933,2023,7,7,0.14,-,-,-,-,2,1,-,-,-,-,617'
1761,214312,2023,39,37,1.43,2,1,-,6,15,1,-,-,1,1.297',2.594'
1762,269469,2023,32,29,1.52,-,2,-,13,12,9,-,-,-,-,1.463'
1763,374089,2023,39,34,1.12,1,3,-,16,13,3,-,-,-,1.761',1.761'
1764,432961,2023,31,27,1.59,1,4,-,4,8,3,1,-,-,2.034',2.034'
1765,725849,2023,26,26,1.54,2,12,-,-,9,4,-,-,-,1.138',2.275'
1766,725881,2023,10,10,0.60,-,-,-,3,7,-,-,-,-,-,524'
1767,73741,2023,37,18,1.94,-,1,-,10,8,6,-,1,-,-,565'
1768,183945,2023,39,39,1.49,4,13,-,1,22,9,1,-,-,789',3.154'
1769,1051322,2023,29,12,1.50,4,2,-,5,3,1,-,-,-,179',716'
1770,100091,2023,53,42,1.33,3,5,-,17,19,9,-,-,1,721',2.163'
1771,167825,2023,18,1,3.00,-,-,-,1,-,-,-,-,-,-,15'
1772,312682,2023,35,35,0.86,4,9,1,2,10,10,-,-,-,711',2.844'
1773,349826,2023,50,26,1.58,-,1,-,17,5,11,-,-,-,-,952'
1774,467940,2023,15,8,1.50,-,-,-,7,1,-,-,-,-,-,121'
1775,512127,2023,36,36,1.14,3,1,-,14,18,6,1,-,-,628',1.883'
1776,518723,2023,34,28,1.21,-,-,-,3,8,6,-,-,-,-,2.127'
1777,540990,2023,31,12,2.50,-,1,-,9,4,1,-,-,-,-,403'
1778,572303,2023,38,36,0.81,7,7,-,11,20,4,-,-,-,303',2.122'
1779,639314,2023,25,25,1.72,4,5,-,2,8,6,-,-,-,508',2.033'
1780,651205,2023,4,1,3.00,-,-,-,1,-,-,-,-,-,-,8'
1781,671048,2023,46,38,1.32,2,-,-,9,16,9,-,-,-,1.205',2.410'
1782,671292,2023,57,33,1.88,2,1,-,16,6,8,-,1,-,846',1.692'
1783,699824,2023,58,57,1.70,6,2,-,9,19,14,-,-,3,699',4.193'
1784,925067,2023,36,35,1.29,5,4,-,3,14,10,-,-,-,565',2.824'
1785,529646,2023,34,29,1.48,4,-,-,7,13,4,-,1,-,450',1.798'
1786,872488,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,1255012,2023,15,15,1.27,4,-,-,10,5,5,-,-,-,186',745'
