,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
1336,564546,2021,32,31,1.16,1,3,-,1,2,3,1,-,-,2.702',2.702'
1337,592373,2021,50,49,1.98,2,2,-,1,2,10,-,-,-,2.154',4.307'
1338,175179,2021,49,25,2.00,1,1,1,11,3,5,-,-,-,1.505',1.505'
1339,234538,2021,55,45,1.36,4,-,-,11,10,5,-,-,-,761',3.042'
1340,388236,2021,62,59,0.93,1,2,-,7,19,6,-,-,-,4.502',4.502'
1341,671572,2021,27,6,2.17,1,-,-,4,-,-,-,1,-,255',255'
1342,310527,2021,38,37,2.32,7,7,-,2,3,7,-,-,-,458',3.207'
1343,468249,2021,35,33,1.18,1,1,-,11,7,3,-,-,-,2.149',2.149'
1344,627229,2021,14,13,1.15,-,-,-,1,1,3,-,-,-,-,1.102'
1345,375688,2021,62,53,1.79,2,-,-,4,14,18,1,-,-,2.130',4.259'
1346,15951,2021,20,17,2.24,1,4,-,1,7,3,-,1,-,1.392',1.392'
1347,52920,2021,25,24,1.17,3,-,2,-,5,7,-,-,-,682',2.045'
1348,164705,2021,23,19,1.16,2,-,-,2,10,6,-,1,-,623',1.245'
1349,225617,2021,67,56,1.57,7,9,-,15,28,8,-,-,6,493',3.450'
1350,265648,2021,19,15,0.73,1,-,-,-,1,2,-,-,-,1.316',1.316'
1351,514297,2021,50,49,1.39,-,-,-,-,7,5,-,1,-,-,4.230'
1352,560903,2021,31,18,1.33,-,-,-,2,2,3,-,-,-,-,1.398'
1353,633377,2021,50,20,1.50,-,-,-,5,1,4,-,-,-,-,1.395'
1354,894531,2021,54,26,2.00,1,-,-,7,5,6,-,-,-,1.659',1.659'
1355,681693,2021,25,18,1.33,-,1,1,1,8,8,-,-,-,-,1.352'
1356,373187,2021,31,29,1.28,-,-,-,1,1,10,-,-,-,-,2.518'
1357,381032,2021,43,43,1.79,1,-,-,-,2,2,-,1,-,3.720',3.720'
1358,412367,2021,4,3,0.67,-,-,-,1,1,-,-,-,-,-,180'
1359,624291,2021,54,52,1.58,3,2,-,1,1,9,1,-,-,1.515',4.545'
1360,148666,2021,42,39,1.59,5,-,-,8,1,7,-,-,-,581',2.903'
1361,607210,2021,21,20,1.95,1,3,-,4,11,3,-,-,-,1.290',1.290'
1362,557939,2021,35,35,0.97,3,5,-,8,4,6,1,-,-,855',2.565'
1363,569805,2021,46,40,1.35,-,4,-,5,12,5,-,1,-,-,2.915'
1364,606952,2021,20,17,1.65,-,1,-,4,3,2,-,-,-,-,1.238'
1365,492313,2021,37,24,1.17,1,-,-,3,2,3,-,-,-,1.868',1.868'
1366,256453,2021,26,23,1.04,-,-,-,-,3,5,-,-,-,-,2.034'
1367,980463,2021,45,12,2.17,-,-,-,6,3,3,-,-,-,-,666'
1368,401539,2021,50,47,1.68,1,-,-,2,5,7,-,1,-,3.863',3.863'
1369,435163,2021,43,38,1.42,1,4,-,6,9,6,-,1,-,2.933',2.933'
1370,333633,2021,31,30,1.40,4,5,-,-,3,7,1,-,-,653',2.612'
1371,342843,2021,20,20,1.60,-,5,-,1,5,3,-,1,-,-,1.619'
1372,104590,2021,32,28,0.79,-,-,1,1,6,3,-,-,-,-,2.325'
1373,190314,2021,31,31,0.87,2,-,-,-,-,-,-,-,-,1.395',2.790'
1374,290250,2021,52,43,1.00,-,2,-,5,2,3,-,-,-,-,3.454'
1375,347016,2021,7,7,1.71,-,-,-,4,-,-,-,-,-,-,346'
1376,443611,2021,10,7,1.14,-,1,-,5,-,-,-,-,-,-,350'
1377,607817,2021,27,21,1.05,-,2,-,-,5,6,2,-,-,-,1.750'
1378,269467,2021,34,34,2.26,3,-,1,2,8,10,-,-,-,895',2.685'
1379,742095,2021,33,31,1.35,-,-,-,4,7,9,-,-,-,-,2.464'
1380,555672,2021,36,21,1.67,-,-,-,13,2,4,-,-,-,-,970'
1381,103146,2021,41,37,1.65,1,-,-,5,6,12,-,-,-,2.807',2.807'
1382,539135,2021,35,22,1.27,-,1,-,7,4,7,-,-,-,-,1.325'
1383,95087,2021,57,50,1.32,1,4,-,13,12,10,-,-,-,3.314',3.314'
1384,130616,2021,29,29,0.97,1,-,-,1,3,6,-,-,-,2.415',2.415'
1385,744024,2021,33,26,1.19,3,-,1,1,2,8,-,-,-,748',2.244'
1386,241354,2021,47,38,1.11,1,-,-,7,7,7,-,-,-,2.721',2.721'
1387,271666,2021,46,31,1.23,-,2,-,15,6,8,-,-,-,-,1.603'
1388,860857,2021,57,42,1.19,1,1,-,1,2,6,-,-,-,3.675',3.675'
1389,731057,2021,49,48,1.29,1,4,-,3,4,9,-,-,-,4.050',4.050'
1390,325196,2021,34,21,0.76,-,1,-,8,6,3,-,-,-,-,1.221'
1391,521339,2021,37,37,1.43,6,-,1,1,1,7,-,-,-,532',3.189'
1392,550178,2021,51,33,1.58,2,1,-,22,10,4,-,-,-,616',1.232'
1393,641457,2021,2,-,,-,-,-,-,-,-,-,-,-,-,-
1394,739112,2021,12,10,1.00,1,-,-,3,1,2,1,-,-,610',610'
1395,740293,2021,39,27,1.37,-,-,-,9,6,7,-,-,-,-,1.517'
1396,867847,2021,23,20,1.80,1,-,-,3,1,6,-,-,-,1.768',1.768'
1397,870778,2021,50,49,1.41,3,6,-,4,16,13,-,-,-,1.355',4.065'
1398,283863,2021,12,10,1.40,1,-,-,3,3,-,-,-,-,593',593'
1399,330035,2021,29,15,1.00,-,4,-,6,6,4,-,-,-,-,829'
1400,347019,2021,32,29,1.38,3,-,-,4,2,7,-,-,-,774',2.322'
1401,519748,2021,32,30,1.63,1,2,-,5,15,10,-,-,-,2.051',2.051'
1402,520480,2021,51,32,1.69,-,1,-,7,7,6,1,-,-,-,2.208'
1403,617687,2021,44,35,1.37,-,1,-,12,9,6,1,-,-,-,2.095'
1404,1012161,2021,5,3,1.33,-,-,-,-,1,-,-,-,-,-,250'
1405,699679,2021,42,34,1.38,3,-,-,5,3,8,-,-,-,878',2.635'
1406,75058,2021,36,27,0.89,1,1,-,3,4,8,1,1,-,2.031',2.031'
1407,190185,2021,27,27,1.22,1,-,-,-,-,7,-,-,-,2.430',2.430'
1408,224047,2021,49,22,2.05,-,2,-,10,6,6,-,-,-,-,1.199'
1409,268522,2021,52,51,1.14,-,1,-,4,20,2,1,-,-,-,3.892'
1410,270191,2021,51,45,1.20,1,-,-,2,-,5,-,-,-,3.965',3.965'
1411,346729,2021,39,22,1.55,-,-,-,7,2,1,-,1,-,-,1.310'
1412,362835,2021,43,38,1.05,2,2,-,13,4,4,-,-,-,1.190',2.379'
1413,373299,2021,36,17,1.12,-,1,-,3,5,1,-,-,-,-,1.219'
1414,376373,2021,27,22,1.55,-,-,-,6,3,4,-,-,-,-,1.496'
1415,631785,2021,29,10,0.60,-,-,-,5,3,2,-,-,-,-,471'
1416,681692,2021,29,19,1.42,-,3,-,9,3,2,-,-,-,-,933'
1417,697401,2021,30,23,1.22,-,-,-,6,9,4,-,-,-,-,1.339'
1418,716576,2021,24,24,2.13,-,5,-,9,7,4,-,-,-,-,1.461'
1419,739438,2021,26,26,1.00,3,2,-,-,2,10,-,-,-,777',2.332'
1420,193135,2021,17,17,1.76,2,1,-,-,2,1,-,-,-,717',1.433'
1421,256013,2021,40,39,1.08,-,9,-,4,11,6,-,-,-,-,3.098'
1422,290500,2021,38,31,1.35,1,-,-,3,3,7,-,1,-,2.424',2.424'
1423,316067,2021,69,60,1.52,1,-,-,2,3,5,-,-,-,5.181',5.181'
1424,353722,2021,45,44,1.64,2,4,-,1,12,9,-,1,-,1.789',3.577'
1425,353807,2021,47,42,1.50,1,1,1,6,3,11,-,2,-,3.085',3.085'
1426,361597,2021,12,8,1.63,-,-,-,-,2,2,1,-,-,-,657'
1427,524602,2021,15,14,2.07,-,2,-,-,1,3,1,-,-,-,1.158'
1428,525518,2021,5,1,,-,-,-,-,-,-,-,-,-,-,90'
1429,546532,2021,56,29,1.10,-,-,-,2,4,6,-,-,-,-,2.344'
1430,552236,2021,51,31,1.52,1,2,-,6,-,1,-,-,-,2.328',2.328'
1431,554996,2021,17,12,1.42,-,-,-,2,3,-,-,-,-,-,834'
1432,555634,2021,44,39,1.49,-,-,-,8,2,6,-,-,-,-,2.806'
1433,524481,2022,51,48,1.44,3,-,1,2,2,14,1,-,-,1.363',4.089'
1434,476352,2022,38,32,1.16,1,1,-,2,12,7,-,-,-,2.538',2.538'
1435,872171,2022,61,48,1.67,1,-,-,1,2,11,-,-,-,4.229',4.229'
1436,1005649,2022,43,31,1.55,-,-,1,1,3,7,-,-,-,-,2.710'
1437,520454,2022,57,55,1.87,5,2,-,-,7,12,-,2,-,949',4.747'
1438,380350,2022,54,42,1.62,-,-,-,6,7,10,2,-,-,-,3.153'
1439,735568,2022,28,26,1.23,-,-,-,1,4,4,-,1,-,-,2.215'
1440,410158,2022,28,28,1.50,2,1,1,-,2,11,-,1,-,1.244',2.487'
1441,411662,2022,57,26,1.85,1,2,-,5,2,5,-,1,-,1.843',1.843'
1442,373433,2022,63,58,1.79,4,1,-,-,8,8,-,2,-,1.225',4.900'
1443,255755,2022,46,38,1.24,-,3,-,15,12,6,-,-,-,-,2.142'
1444,374136,2022,24,22,1.50,3,-,1,1,3,3,-,-,-,595',1.784'
1445,977464,2022,11,11,1.82,-,2,-,1,3,1,-,-,-,-,836'
1446,653348,2022,51,42,2.00,2,7,-,5,18,3,-,-,-,1.538',3.075'
1447,671145,2022,33,19,1.42,-,1,1,5,5,7,-,-,-,-,1.228'
1448,594226,2022,40,25,1.60,-,3,-,11,4,4,-,-,-,-,1.444'
1449,440652,2022,38,21,2.10,1,-,-,2,-,3,-,-,-,1.778',1.778'
1450,401527,2022,38,37,1.11,-,4,-,3,4,5,-,1,-,-,3.043'
1451,517300,2022,43,40,1.98,1,1,-,3,3,8,-,2,-,3.367',3.367'
1452,368468,2022,37,36,1.86,1,3,-,3,5,6,-,-,-,2.999',2.999'
1453,270051,2022,52,48,1.06,1,1,-,1,8,11,-,-,-,4.175',4.175'
1454,265642,2022,41,41,1.24,5,5,-,-,7,10,-,1,-,701',3.504'
1455,190314,2022,27,24,1.17,1,1,-,2,2,2,-,-,-,1.984',1.984'
1456,103146,2022,18,18,0.56,-,-,-,1,4,3,-,-,-,-,1.395'
1457,140541,2022,50,50,1.22,1,-,-,-,3,8,-,1,-,4.466',4.466'
1458,224047,2022,38,32,0.72,-,-,-,9,6,13,1,-,-,-,2.105'
1459,277713,2022,18,16,0.94,-,-,1,1,1,4,1,-,-,-,1.333'
1460,329738,2022,48,48,1.83,-,2,-,1,10,9,-,-,-,-,4.042'
1461,350766,2022,55,50,1.26,5,-,-,7,11,10,2,-,-,766',3.832'
1462,443864,2022,29,27,1.78,2,-,3,1,3,4,-,-,-,1.157',2.314'
1463,520084,2022,38,36,0.75,1,-,-,-,4,5,-,-,-,3.195',3.195'
1464,700680,2022,28,7,0.29,1,-,-,5,2,1,-,-,-,320',320'
1465,712087,2022,33,16,1.94,1,-,-,8,3,4,-,-,-,805',805'
1466,733578,2022,47,34,1.44,-,-,-,8,8,6,-,1,-,-,2.387'
1467,487347,2022,29,29,1.59,5,-,-,-,1,7,-,-,-,510',2.549'
1468,552810,2022,25,24,1.29,-,3,-,4,4,5,-,-,-,-,1.711'
1469,752558,2022,47,40,1.50,-,3,1,13,12,5,-,-,-,-,2.457'
1470,880217,2022,39,33,1.94,3,-,-,4,3,5,-,2,-,841',2.524'
1471,694495,2022,12,2,1.00,-,-,-,1,1,-,-,-,-,-,68'
1472,1095336,2022,13,9,1.11,1,-,1,-,1,1,1,-,-,742',742'
1473,978116,2022,12,7,1.57,-,-,-,2,1,-,-,-,-,-,449'
1474,601011,2022,58,51,1.67,5,2,-,10,16,7,-,-,-,727',3.635'
1475,231614,2022,74,56,2.05,5,4,-,18,13,7,-,-,-,716',3.578'
1476,221611,2022,29,27,1.44,-,5,1,-,11,8,-,-,-,-,2.224'
1477,524446,2022,50,50,1.52,1,-,1,1,3,12,1,1,-,4.265',4.265'
1478,818495,2022,17,17,1.24,-,-,-,2,3,5,-,1,-,-,1.319'
1479,468302,2022,57,54,1.37,6,-,-,1,6,15,-,2,-,773',4.635'
1480,176140,2022,49,46,1.22,-,1,1,1,4,13,1,-,-,-,3.913'
1481,329720,2022,37,26,2.04,1,1,-,1,3,4,-,1,-,2.200',2.200'
1482,657387,2022,38,30,1.73,-,-,-,1,9,12,-,-,-,-,2.432'
1483,294804,2022,22,20,1.50,3,1,-,3,1,-,-,1,-,519',1.558'
1484,484848,2022,51,35,1.83,2,-,-,5,5,8,-,1,-,1.364',2.728'
1485,410183,2022,56,55,1.60,3,1,1,1,5,6,-,-,2,1.572',4.717'
1486,364258,2022,37,27,2.00,-,-,-,6,3,1,-,-,-,-,1.985'
1487,149498,2022,33,23,1.39,1,-,-,3,3,2,1,1,-,1.684',1.684'
1488,921863,2022,4,3,0.33,-,-,-,1,1,2,-,-,-,-,181'
1489,587786,2022,10,9,1.89,-,1,-,-,4,2,-,-,-,-,678'
1490,676035,2022,70,67,1.88,21,14,-,9,21,5,-,-,1,247',5.179'
1491,208681,2022,32,23,2.30,3,2,-,3,2,4,-,-,-,586',1.758'
1492,445101,2022,38,38,1.16,1,1,-,-,2,6,-,-,-,3.360',3.360'
1493,207446,2022,31,24,1.96,1,1,-,5,1,7,-,-,-,1.769',1.769'
1494,443612,2022,56,51,1.75,6,2,-,6,4,9,-,-,-,680',4.082'
1495,891353,2022,40,18,2.06,3,-,-,7,6,6,-,-,-,310',929'
1496,671572,2022,38,36,1.92,5,-,-,-,1,6,-,-,-,644',3.221'
1497,330060,2022,17,15,1.87,1,1,-,-,6,4,-,-,-,1.234',1.234'
1498,348261,2022,63,50,1.18,-,-,-,9,3,6,-,1,-,-,3.698'
1499,564546,2022,39,36,1.97,1,1,-,3,4,4,-,2,-,2.858',2.858'
1500,339711,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,351894,2022,38,29,1.34,2,2,-,6,11,9,-,-,-,1.000',2.000'
1502,388236,2022,46,38,1.89,3,6,-,5,11,1,-,-,-,938',2.815'
1503,546033,2022,58,58,2.05,7,-,-,-,3,9,-,1,-,725',5.077'
1504,605893,2022,12,6,1.17,-,-,-,2,-,3,-,-,-,-,378'
1505,670969,2022,45,27,0.96,1,-,-,14,6,4,-,-,-,1.343',1.343'
1506,688668,2022,32,22,2.18,-,3,-,1,7,6,-,-,-,-,1.752'
1507,887801,2022,63,36,1.67,1,1,-,14,4,6,-,-,-,2.213',2.213'
1508,373446,2022,45,22,1.36,1,-,-,5,3,4,-,-,-,1.634',1.634'
1509,164015,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,312862,2022,15,10,0.90,-,-,-,3,5,1,-,-,-,-,516'
1511,514297,2022,39,16,1.31,-,-,-,6,2,5,-,-,-,-,971'
1512,412594,2022,39,17,1.71,1,1,-,4,10,3,-,-,-,1.031',1.031'
1513,345084,2022,6,4,1.75,-,-,-,1,1,-,-,-,-,-,276'
1514,387928,2022,29,16,1.75,1,1,-,8,1,1,1,-,-,872',872'
1515,676115,2022,33,32,1.88,4,1,-,2,2,9,1,-,-,689',2.757'
1516,109038,2022,57,33,1.36,-,1,-,3,11,4,-,-,-,-,2.431'
1517,167724,2022,55,43,1.91,1,3,-,20,2,3,-,1,-,2.561',2.561'
1518,177534,2022,57,50,2.00,4,-,-,2,1,4,-,1,-,1.085',4.340'
1519,187211,2022,18,12,0.58,1,-,-,-,1,4,-,1,-,1.020',1.020'
1520,375813,2022,33,31,0.94,1,2,-,7,7,7,-,1,-,2.072',2.072'
1521,555374,2022,8,5,3.00,-,-,-,4,-,-,-,-,-,-,137'
1522,569805,2022,15,9,1.00,-,-,-,2,7,2,-,-,-,-,470'
1523,681627,2022,43,38,1.63,-,1,-,7,11,10,-,-,-,-,2.792'
1524,974506,2022,6,6,2.50,-,1,-,1,3,-,-,-,-,-,418'
1525,101506,2022,57,38,1.74,1,2,-,12,8,8,-,1,-,2.329',2.329'
1526,234538,2022,52,41,1.37,3,1,1,8,17,6,-,-,-,961',2.883'
1527,273455,2022,38,35,2.00,1,1,-,5,6,10,-,-,-,2.759',2.759'
1528,333633,2022,57,37,1.78,1,1,-,11,10,10,-,1,-,2.337',2.337'
1529,360314,2022,34,28,2.32,1,-,-,12,6,13,-,-,-,1.488',1.488'
1530,552548,2022,21,14,1.21,-,1,-,1,7,3,-,-,-,-,1.052'
1531,574903,2022,14,8,0.25,1,-,-,6,-,2,-,-,-,276',276'
1532,995883,2022,47,44,0.84,4,-,-,2,1,7,-,-,-,960',3.840'
1533,377576,2022,56,48,1.65,5,1,1,5,1,9,-,1,2,783',3.917'
1534,876440,2022,28,27,2.44,2,3,-,4,1,3,-,-,1,1.148',2.296'
1535,391497,2022,50,37,2.03,1,9,-,7,6,9,-,-,-,2.783',2.783'
1536,27374,2022,43,23,1.48,1,-,-,7,6,3,-,-,-,1.395',1.395'
1537,95087,2022,15,13,1.54,-,-,-,-,4,-,-,-,-,-,1.109'
1538,520089,2022,41,41,1.63,2,-,-,-,1,11,1,-,-,1.826',3.651'
1539,627229,2022,37,16,0.94,-,-,2,6,2,6,-,-,-,-,943'
1540,241354,2022,34,29,0.90,-,-,-,4,4,7,-,1,-,-,2.224'
1541,256453,2022,30,30,0.73,-,-,-,1,1,8,-,1,-,-,2.573'
1542,147396,2022,53,32,1.97,2,1,-,5,5,6,-,-,-,1.161',2.322'
1543,793774,2022,39,39,1.08,4,1,-,6,2,4,-,-,-,758',3.031'
1544,593208,2022,33,32,1.50,1,4,-,-,-,5,-,-,-,2.880',2.880'
1545,798167,2022,54,49,1.94,4,1,-,21,7,5,-,-,-,707',2.827'
1546,716576,2022,37,36,1.39,1,11,-,3,5,4,-,-,-,3.045',3.045'
1547,84695,2022,54,30,1.40,-,2,-,6,3,4,-,-,-,-,2.276'
1548,104590,2022,34,25,1.20,-,-,1,3,4,3,-,-,-,-,1.994'
1549,130616,2022,23,20,1.10,1,1,-,2,2,1,1,-,-,1.675',1.675'
1550,181783,2022,40,39,0.69,7,5,-,9,7,3,-,-,4,400',2.802'
1551,223977,2022,26,23,1.17,1,1,-,1,8,7,-,-,-,1.854',1.854'
1552,296903,2022,36,36,1.03,-,3,-,-,2,11,1,-,-,-,3.217'
1553,371250,2022,60,23,1.70,-,1,-,9,3,5,1,-,-,-,1.277'
1554,373187,2022,20,20,0.95,-,-,1,-,2,5,1,1,-,-,1.691'
1555,382171,2022,37,26,1.69,-,-,1,9,5,2,1,1,-,-,1.416'
1556,435211,2022,34,28,1.82,-,1,-,3,11,8,-,-,-,-,1.997'
1557,525472,2022,32,31,2.26,2,7,1,5,16,3,-,-,-,1.127',2.253'
1558,657155,2022,33,33,1.42,1,-,1,2,2,6,-,-,-,2.797',2.797'
1559,703319,2022,18,8,2.75,-,-,-,3,4,1,-,-,-,-,393'
1560,730708,2022,62,41,1.71,1,4,-,11,11,4,-,1,-,2.771',2.771'
1561,148666,2022,28,27,1.78,1,2,-,-,1,5,1,-,-,2.438',2.438'
1562,1014555,2022,56,54,1.61,2,4,-,4,7,8,-,-,-,2.250',4.499'
1563,101469,2022,66,61,1.38,4,5,-,1,-,13,-,-,-,1.369',5.474'
1564,231174,2022,36,35,1.54,2,3,1,5,6,7,1,-,-,1.366',2.731'
1565,280762,2022,36,30,1.80,1,1,-,3,2,5,-,2,-,2.367',2.367'
1566,520463,2022,31,26,1.19,4,1,-,3,1,2,1,-,-,518',2.071'
1567,597087,2022,17,8,1.13,-,-,-,2,1,1,-,-,-,-,534'
1568,631785,2022,50,32,1.03,2,-,1,-,2,5,-,1,-,1.412',2.823'
1569,690708,2022,38,33,1.52,-,1,-,7,3,6,2,-,-,-,2.474'
1570,789856,2022,20,18,1.50,1,2,-,3,1,2,-,-,-,1.333',1.333'
1571,863104,2022,13,7,0.57,-,-,-,1,1,-,-,-,-,-,475'
1572,957469,2022,40,37,0.97,2,-,1,6,3,8,-,-,-,1.438',2.876'
1573,544464,2022,35,33,1.52,-,2,-,3,5,5,-,-,-,-,2.693'
1574,77262,2022,21,11,2.27,-,1,-,6,4,1,-,-,-,-,379'
1575,271666,2022,50,31,1.84,1,1,-,12,7,7,-,-,1,1.732',1.732'
1576,290500,2022,17,7,0.71,1,-,-,-,-,-,-,-,-,630',630'
1577,443124,2022,32,32,1.56,2,-,-,-,6,2,-,-,1,1.400',2.799'
1578,510635,2022,24,23,1.52,1,1,-,3,2,4,-,-,-,1.842',1.842'
1579,552236,2022,16,15,0.53,-,1,-,2,-,1,-,-,-,-,1.218'
1580,403718,2022,38,38,1.18,3,1,-,1,3,9,-,-,-,1.104',3.311'
1581,95152,2022,29,15,2.27,-,-,-,4,2,5,1,-,-,-,1.018'
1582,585982,2023,47,46,2.41,1,3,-,26,4,2,-,-,-,2.326',2.326'
1583,476344,2023,41,24,1.63,1,-,-,11,3,4,-,-,-,1.335',1.335'
1584,673492,2023,56,35,2.06,-,2,-,7,8,6,-,-,-,-,2.595'
1585,1193867,2023,31,30,1.97,2,2,-,1,3,5,1,-,-,1.277',2.554'
1586,646402,2023,42,29,1.69,-,2,-,9,4,4,-,-,-,-,1.886'
1587,428783,2023,57,51,1.94,1,1,-,3,7,7,-,1,-,4.275',4.275'
1588,546212,2023,37,30,1.80,1,-,-,8,1,6,-,-,-,2.098',2.098'
1589,860857,2023,29,28,1.86,3,-,-,1,3,4,-,-,-,806',2.417'
1590,432773,2023,68,56,1.98,1,-,-,5,4,7,-,-,-,4.600',4.600'
1591,255755,2023,53,50,2.28,4,6,-,4,18,7,-,-,1,979',3.917'
1592,468249,2023,55,52,1.13,-,3,-,6,24,4,-,-,-,-,3.778'
1593,742095,2023,35,34,1.03,4,-,-,-,1,9,-,1,-,762',3.049'
1594,379807,2023,52,42,1.55,2,1,-,5,8,14,2,-,-,1.544',3.088'
1595,689640,2023,44,25,1.84,2,1,-,12,5,3,-,-,-,585',1.169'
1596,520468,2023,42,39,1.21,1,1,-,18,6,5,-,-,-,2.031',2.031'
1597,603122,2023,53,39,1.69,6,1,2,3,2,8,-,1,-,542',3.249'
1598,729264,2023,53,48,1.71,-,1,-,4,11,11,-,-,-,-,3.888'
1599,178984,2023,36,25,2.24,-,1,-,4,2,2,-,-,-,-,1.919'
1600,557939,2023,30,30,0.80,-,3,-,-,1,3,-,-,-,-,2.697'
1601,458715,2023,12,11,2.00,-,-,-,1,1,1,-,-,-,-,898'
1602,862358,2023,39,23,1.52,-,-,-,7,4,1,-,-,-,-,1.500'
1603,563692,2023,63,45,1.49,2,2,-,6,7,8,1,-,-,1.788',3.575'
1604,792345,2023,20,6,0.67,-,1,-,1,-,2,-,1,-,-,464'
1605,175792,2023,78,75,2.17,4,2,-,10,18,14,-,1,-,1.397',5.586'
1606,927768,2023,39,30,0.80,1,-,-,14,2,6,-,-,-,1.665',1.665'
1607,624291,2023,29,23,1.91,5,1,-,2,1,2,-,1,-,380',1.898'
1608,672292,2023,50,49,1.31,2,7,1,-,8,11,1,-,-,2.111',4.221'
1609,403296,2023,58,49,1.43,1,1,-,-,2,5,-,-,-,4.332',4.332'
1610,697845,2023,56,54,1.39,5,6,-,11,27,5,-,1,-,735',3.676'
1611,79960,2023,44,32,1.75,2,1,-,12,7,4,-,-,-,882',1.764'
1612,149498,2023,39,24,1.29,-,-,-,2,4,5,1,-,-,-,1.896'
1613,625345,2023,36,15,1.20,-,-,-,2,6,2,1,1,-,-,962'
1614,258254,2023,38,35,1.57,1,-,1,-,6,16,-,-,-,3.018',3.018'
1615,592373,2023,32,18,1.89,-,-,-,7,4,2,-,-,-,-,961'
1616,744024,2023,60,53,1.68,-,3,-,6,-,8,-,1,-,-,4.343'
1617,875447,2023,34,33,1.09,-,2,-,6,2,3,1,-,-,-,2.531'
1618,627215,2023,7,2,2.00,-,-,-,-,-,-,-,-,-,-,180'
1619,520491,2023,35,34,1.09,2,5,-,3,15,3,-,-,-,1.292',2.583'
1620,371967,2023,51,15,1.27,1,1,-,11,4,1,-,1,-,457',457'
1621,875511,2023,39,22,1.50,-,-,-,13,4,9,-,-,-,-,934'
1622,1083207,2023,58,21,1.67,-,-,-,5,3,4,-,-,-,-,1.553'
1623,977465,2023,34,32,1.47,1,1,1,1,4,5,-,-,-,2.740',2.740'
1624,585264,2023,35,35,1.06,3,2,-,2,1,10,-,2,1,1.010',3.029'
1625,347913,2023,15,8,2.25,1,-,-,2,-,2,-,-,-,544',544'
1626,875332,2023,26,21,1.24,3,-,-,1,-,5,1,-,-,612',1.837'
1627,371968,2023,57,49,1.84,-,2,-,4,1,12,-,-,-,-,4.150'
1628,294804,2023,19,18,1.67,1,-,-,1,-,3,-,-,-,1.596',1.596'
1629,627214,2023,22,1,1.00,-,-,-,1,-,-,-,-,-,-,7'
1630,1089609,2023,16,13,1.38,1,-,-,2,-,3,-,-,-,1.013',1.013'
1631,979625,2023,39,39,2.05,-,-,1,1,5,8,-,1,-,-,3.370'
1632,29241,2023,66,58,1.72,5,1,-,5,4,8,-,-,-,954',4.771'
1633,332220,2023,32,32,1.19,2,1,-,-,-,12,1,-,-,1.446',2.892'
1634,548846,2023,51,51,1.75,1,4,-,5,18,6,-,-,-,3.788',3.788'
1635,605893,2023,47,39,1.87,3,1,-,4,3,12,1,-,-,1.054',3.161'
1636,323850,2023,48,45,1.42,1,-,1,3,4,15,2,-,-,3.685',3.685'
1637,851595,2023,36,33,1.91,3,4,-,8,5,4,-,-,-,752',2.256'
1638,739438,2023,37,36,0.94,4,2,1,9,10,12,-,-,-,627',2.506'
1639,546532,2023,36,36,1.14,1,-,-,1,4,7,3,-,-,3.007',3.007'
1640,681627,2023,41,38,1.63,-,2,-,1,15,9,-,-,-,-,3.038'
1641,212209,2023,61,36,1.89,1,2,1,5,2,3,-,-,-,2.756',2.756'
1642,154396,2023,17,5,0.60,-,-,-,2,1,-,-,-,-,-,351'
1643,330060,2023,46,41,1.20,2,1,-,19,8,7,-,-,-,1.143',2.285'
1644,695121,2023,34,32,1.00,-,1,-,9,9,3,-,1,-,-,2.065'
1645,650519,2023,39,34,1.50,-,1,-,4,7,8,-,1,-,-,2.698'
1646,375690,2023,43,35,1.63,1,-,-,1,4,9,-,-,-,2.997',2.997'
1647,389942,2023,43,36,1.81,1,1,-,18,11,9,-,1,-,1.677',1.677'
1648,752701,2023,41,36,1.39,1,2,-,3,15,5,-,-,-,2.706',2.706'
1649,525472,2023,18,17,1.65,-,1,-,2,5,4,-,-,-,-,1.371'
1650,273455,2023,34,29,0.79,-,-,1,6,5,6,-,-,-,-,2.095'
1651,290250,2023,51,25,1.56,-,2,-,3,5,2,-,-,-,-,1.975'
1652,412376,2023,40,31,1.29,2,-,-,1,3,5,2,-,-,1.349',2.698'
1653,539183,2023,56,47,1.21,-,-,-,5,5,6,-,1,-,-,3.754'
1654,592340,2023,49,49,1.35,2,1,1,-,-,7,-,2,-,2.175',4.349'
1655,678991,2023,35,33,2.12,1,-,1,3,7,8,-,-,-,2.784',2.784'
1656,712087,2023,37,37,1.08,3,-,-,-,-,10,-,-,-,1.120',3.360'
1657,218138,2023,48,42,1.71,2,1,-,9,4,8,-,-,-,1.634',3.268'
1658,520463,2023,37,33,1.36,2,3,-,-,2,5,-,1,-,1.445',2.890'
1659,875338,2023,39,39,1.87,3,5,-,1,2,5,-,-,-,1.144',3.432'
1660,1110645,2023,43,41,1.56,3,-,-,3,10,6,1,-,-,1.072',3.215'
1661,323876,2023,21,20,1.35,-,-,-,-,1,4,-,-,-,-,1.808'
1662,256013,2023,29,26,0.88,1,2,-,13,7,-,-,-,-,1.359',1.359'
