0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
17,/matheus-teixeira/profil/spieler/598975,Matheus Teixeira,Matheus Teixeira,/matheus-teixeira/profil/spieler/598975,Matheus Teixeira,Goalkeeper,24,€600k,Brazil,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2023,,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2023,,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2023,Criciúma EC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,loan transfer
18,/pedro-rangel/profil/spieler/841263,Pedro Rangel,Pedro Rangel,/pedro-rangel/profil/spieler/841263,Pedro Rangel,Goalkeeper,23,€600k,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,loan transfer
19,/rafael-cabral/profil/spieler/103916,Rafael Cabral,Rafael Cabral,/rafael-cabral/profil/spieler/103916,Rafael Cabral,Goalkeeper,33,€500k,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,loan transfer
20,/phelipe-megiolaro/profil/spieler/608218,Phelipe Megiolaro,Phelipe Megiolaro,/phelipe-megiolaro/profil/spieler/608218,Phelipe Megiolaro,Goalkeeper,24,€500k,Brazil,/vissel-kobe/startseite/verein/3958/saison_id/2023,,/vissel-kobe/startseite/verein/3958/saison_id/2023,,/vissel-kobe/startseite/verein/3958/saison_id/2023,Vissel Kobe,/j1-league/transfers/wettbewerb/JAP1/saison_id/2023,J1 League,/yokohama-fc/startseite/verein/943/saison_id/2023,,/yokohama-fc/startseite/verein/943/saison_id/2023,,/yokohama-fc/startseite/verein/943/saison_id/2023,Yokohama FC,/j2-league/transfers/wettbewerb/JAP2/saison_id/2023,J2 League,free transfer
21,/caique-franca/profil/spieler/408850,Caíque França,Caíque França,/caique-franca/profil/spieler/408850,Caíque França,Goalkeeper,28,€450k,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2023,,/aa-ponte-preta/startseite/verein/1134/saison_id/2023,,/aa-ponte-preta/startseite/verein/1134/saison_id/2023,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,Sport Recife,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,free transfer
22,/georgemy/profil/spieler/258369,Georgemy,Georgemy,/georgemy/profil/spieler/258369,Georgemy,Goalkeeper,28,€400k,Brazil,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2023,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2023,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2023,Novorizontino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2023,,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2023,,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2023,Brusque,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,free transfer
23,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Gabriel Brazão,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Goalkeeper,22,€400k,Brazil,/inter-mailand/startseite/verein/46/saison_id/2023,,/inter-mailand/startseite/verein/46/saison_id/2023,,/inter-mailand/startseite/verein/46/saison_id/2023,Inter,/serie-a/transfers/wettbewerb/IT1/saison_id/2023,Serie A,/ternana-calcio/startseite/verein/1103/saison_id/2023,,/ternana-calcio/startseite/verein/1103/saison_id/2023,,/ternana-calcio/startseite/verein/1103/saison_id/2023,Ternana,/serie-b/transfers/wettbewerb/IT2/saison_id/2023,Serie B,loan transfer
24,/tiepo/profil/spieler/432964,Tiepo,Tiepo,/tiepo/profil/spieler/432964,Tiepo,Goalkeeper,25,€400k,Brazil,/chapecoense/startseite/verein/17776/saison_id/2023,,/chapecoense/startseite/verein/17776/saison_id/2023,,/chapecoense/startseite/verein/17776/saison_id/2023,Chapecoense,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2023,,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2023,,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2023,Cianorte,Brazil,free transfer,
25,/gabriel-mesquita/profil/spieler/645897,Gabriel Mesquita,Gabriel Mesquita,/gabriel-mesquita/profil/spieler/645897,Gabriel Mesquita,Goalkeeper,25,€400k,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/operario-ferroviario-ec-pr-/startseite/verein/27214/saison_id/2023,,/operario-ferroviario-ec-pr-/startseite/verein/27214/saison_id/2023,,/operario-ferroviario-ec-pr-/startseite/verein/27214/saison_id/2023,Operário-PR,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,free transfer
26,/marcelo-pitaluga/profil/spieler/662334,Marcelo Pitaluga,Marcelo Pitaluga,/marcelo-pitaluga/profil/spieler/662334,Marcelo Pitaluga,Goalkeeper,21,€400k,Brazil,/fc-liverpool/startseite/verein/31/saison_id/2023,,/fc-liverpool/startseite/verein/31/saison_id/2023,,/fc-liverpool/startseite/verein/31/saison_id/2023,Liverpool,/premier-league/transfers/wettbewerb/GB1/saison_id/2023,Premier League,/st-patricks-athletic/startseite/verein/1189/saison_id/2023,,/st-patricks-athletic/startseite/verein/1189/saison_id/2023,,/st-patricks-athletic/startseite/verein/1189/saison_id/2023,St. Pat's,/premier-league/transfers/wettbewerb/IR1/saison_id/2023,Premier Division,loan transfer
27,/joao-paulo/profil/spieler/768605,João Paulo,João Paulo,/joao-paulo/profil/spieler/768605,João Paulo,Goalkeeper,22,€400k,Brazil,/chapecoense/startseite/verein/17776/saison_id/2023,,/chapecoense/startseite/verein/17776/saison_id/2023,,/chapecoense/startseite/verein/17776/saison_id/2023,Chapecoense,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/esporte-clube-santo-andre-sp-/startseite/verein/7478/saison_id/2023,,/esporte-clube-santo-andre-sp-/startseite/verein/7478/saison_id/2023,,/esporte-clube-santo-andre-sp-/startseite/verein/7478/saison_id/2023,Santo André,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2023,Paulistão A1 - Primeira Fase,loan transfer
28,/cesar/profil/spieler/412685,César,César,/cesar/profil/spieler/412685,César,Goalkeeper,28,€350k,Brazil,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2023,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2023,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2023,Mirassol-SP,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/avai-fc-sc-/startseite/verein/2035/saison_id/2023,,/avai-fc-sc-/startseite/verein/2035/saison_id/2023,,/avai-fc-sc-/startseite/verein/2035/saison_id/2023,Avaí FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,free transfer
29,/marcelo-carne/profil/spieler/14881,Marcelo Carné,Marcelo Carné,/marcelo-carne/profil/spieler/14881,Marcelo Carné,Goalkeeper,33,€300k,Brazil,/cs-maritimo/startseite/verein/1301/saison_id/2023,,/cs-maritimo/startseite/verein/1301/saison_id/2023,,/cs-maritimo/startseite/verein/1301/saison_id/2023,Marítimo,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,/gd-estoril-praia/startseite/verein/1465/saison_id/2023,,/gd-estoril-praia/startseite/verein/1465/saison_id/2023,,/gd-estoril-praia/startseite/verein/1465/saison_id/2023,Estoril Praia,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,free transfer
30,/luan-polli/profil/spieler/273250,Luan Polli,Luan Polli,/luan-polli/profil/spieler/273250,Luan Polli,Goalkeeper,30,€300k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2023,,/coritiba-fc/startseite/verein/776/saison_id/2023,,/coritiba-fc/startseite/verein/776/saison_id/2023,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/fc-nassaji-mazandaran/startseite/verein/26013/saison_id/2023,,/fc-nassaji-mazandaran/startseite/verein/26013/saison_id/2023,,/fc-nassaji-mazandaran/startseite/verein/26013/saison_id/2023,FC Nassaji M.,/persian-gulf-pro-league/transfers/wettbewerb/IRN1/saison_id/2023,Persian Gulf Pro League,free transfer
31,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Mateus Pasinato,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Goalkeeper,31,€300k,Brazil,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2023,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2023,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2023,América-MG,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2023,,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2023,,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2023,Cuiabá-MT,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,free transfer
32,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Gabriel Brazão,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Goalkeeper,23,€300k,Brazil,/inter-mailand/startseite/verein/46/saison_id/2023,,/inter-mailand/startseite/verein/46/saison_id/2023,,/inter-mailand/startseite/verein/46/saison_id/2023,Inter,/serie-a/transfers/wettbewerb/IT1/saison_id/2023,Serie A,/fc-santos/startseite/verein/221/saison_id/2023,,/fc-santos/startseite/verein/221/saison_id/2023,,/fc-santos/startseite/verein/221/saison_id/2023,Santos,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,free transfer
33,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Luiz Felipe,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,26,€300k,Brazil,/fc-vizela/startseite/verein/6912/saison_id/2023,,/fc-vizela/startseite/verein/6912/saison_id/2023,,/fc-vizela/startseite/verein/6912/saison_id/2023,Vizela,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,/sc-farense/startseite/verein/4294/saison_id/2023,,/sc-farense/startseite/verein/4294/saison_id/2023,,/sc-farense/startseite/verein/4294/saison_id/2023,Farense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,free transfer
34,/michael/profil/spieler/579207,Michael,Michael,/michael/profil/spieler/579207,Michael,Goalkeeper,28,€300k,Brazil,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2023,,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2023,,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2023,Santa Cruz-PE,/copa-do-nordeste-fase-de-grupos/transfers/wettbewerb/BRNE/saison_id/2023,Copa do Nordeste - Fase de Grupos,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2023,,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2023,,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2023,ABC FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,free transfer
35,/adilson-maringa/profil/spieler/587179,Adilson Maringá,Adilson Maringá,/adilson-maringa/profil/spieler/587179,Adilson Maringá,Goalkeeper,32,€300k,Brazil,/arema-fc/startseite/verein/12971/saison_id/2023,,/arema-fc/startseite/verein/12971/saison_id/2023,,/arema-fc/startseite/verein/12971/saison_id/2023,Arema FC,/liga-1-indonesia/transfers/wettbewerb/IN1L/saison_id/2023,Liga 1,/bali-united-fc/startseite/verein/49425/saison_id/2023,,/bali-united-fc/startseite/verein/49425/saison_id/2023,,/bali-united-fc/startseite/verein/49425/saison_id/2023,Bali United,/liga-1-indonesia/transfers/wettbewerb/IN1L/saison_id/2023,Liga 1,free transfer
36,/douglas-friedrich/profil/spieler/374094,Douglas Friedrich,Douglas Friedrich,/douglas-friedrich/profil/spieler/374094,Douglas Friedrich,Goalkeeper,34,€275k,Brazil,/al-khaleej/startseite/verein/6070/saison_id/2023,,/al-khaleej/startseite/verein/6070/saison_id/2023,,/al-khaleej/startseite/verein/6070/saison_id/2023,Al-Khaleej,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2023,Saudi Pro League,/avai-fc-sc-/startseite/verein/2035/saison_id/2023,,/avai-fc-sc-/startseite/verein/2035/saison_id/2023,,/avai-fc-sc-/startseite/verein/2035/saison_id/2023,Avaí FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,free transfer
37,/renan-braganca/profil/spieler/476365,Renan Bragança,Renan Bragança,/renan-braganca/profil/spieler/476365,Renan Bragança,Goalkeeper,25,€275k,Brazil,/cd-mafra/startseite/verein/7056/saison_id/2023,,/cd-mafra/startseite/verein/7056/saison_id/2023,,/cd-mafra/startseite/verein/7056/saison_id/2023,Mafra,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,/america-futebol-clube-rn-/startseite/verein/1751/saison_id/2023,,/america-futebol-clube-rn-/startseite/verein/1751/saison_id/2023,,/america-futebol-clube-rn-/startseite/verein/1751/saison_id/2023,América-RN,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2023,Série C,free transfer
38,/arthur-augusto/profil/spieler/829850,Arthur Augusto,Arthur Augusto,/arthur-augusto/profil/spieler/829850,Arthur Augusto,Goalkeeper,23,€275k,Brazil,/cd-feirense/startseite/verein/3349/saison_id/2023,,/cd-feirense/startseite/verein/3349/saison_id/2023,,/cd-feirense/startseite/verein/3349/saison_id/2023,Feirense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,/ud-oliveirense/startseite/verein/8827/saison_id/2023,,/ud-oliveirense/startseite/verein/8827/saison_id/2023,,/ud-oliveirense/startseite/verein/8827/saison_id/2023,Oliveirense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,free transfer
39,/thiago-couto/profil/spieler/546217,Thiago Couto,Thiago Couto,/thiago-couto/profil/spieler/546217,Thiago Couto,Goalkeeper,24,€200k,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2023,,/fc-sao-paulo/startseite/verein/585/saison_id/2023,,/fc-sao-paulo/startseite/verein/585/saison_id/2023,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,Sport Recife,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,€355k
40,/caique/profil/spieler/384159,Caíque,Caíque,/caique/profil/spieler/384159,Caíque,Goalkeeper,26,-,Brazil,/ypiranga-futebol-clube-rs-/startseite/verein/16869/saison_id/2023,,/ypiranga-futebol-clube-rs-/startseite/verein/16869/saison_id/2023,,/ypiranga-futebol-clube-rs-/startseite/verein/16869/saison_id/2023,Ypiranga-RS,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2023,Série C,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,€100k
41,/raul/profil/spieler/520093,Raul,Raul,/raul/profil/spieler/520093,Raul,Goalkeeper,26,-,Brazil,/esporte-clube-sao-luiz-rs-/startseite/verein/27355/saison_id/2023,,/esporte-clube-sao-luiz-rs-/startseite/verein/27355/saison_id/2023,,/esporte-clube-sao-luiz-rs-/startseite/verein/27355/saison_id/2023,São Luiz,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,€7k,
1,/bento/profil/spieler/691906,Bento,Bento,/bento/profil/spieler/691906,Bento,Goalkeeper,25,€15.00m,Brazil,/club-athletico-paranaense/startseite/verein/679/saison_id/2024,,/club-athletico-paranaense/startseite/verein/679/saison_id/2024,,/club-athletico-paranaense/startseite/verein/679/saison_id/2024,Athletico-PR,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/al-nasr-riad/startseite/verein/18544/saison_id/2024,,/al-nasr-riad/startseite/verein/18544/saison_id/2024,,/al-nasr-riad/startseite/verein/18544/saison_id/2024,Al-Nassr,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2024,Saudi Pro League,€18.00m
2,/luiz-junior/profil/spieler/712107,Luiz Júnior,Luiz Júnior,/luiz-junior/profil/spieler/712107,Luiz Júnior,Goalkeeper,23,€6.00m,Brazil,/fc-famalicao/startseite/verein/3329/saison_id/2024,,/fc-famalicao/startseite/verein/3329/saison_id/2024,,/fc-famalicao/startseite/verein/3329/saison_id/2024,Famalicão,/liga-nos/transfers/wettbewerb/PO1/saison_id/2024,Liga Portugal,/fc-villarreal/startseite/verein/1050/saison_id/2024,,/fc-villarreal/startseite/verein/1050/saison_id/2024,,/fc-villarreal/startseite/verein/1050/saison_id/2024,Villarreal,/laliga/transfers/wettbewerb/ES1/saison_id/2024,LaLiga,€12.00m
3,/hugo-souza/profil/spieler/574901,Hugo Souza,Hugo Souza,/hugo-souza/profil/spieler/574901,Hugo Souza,Goalkeeper,25,€8.00m,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2024,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2024,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2024,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,€800k
4,/carlos-miguel/profil/spieler/641458,Carlos Miguel,Carlos Miguel,/carlos-miguel/profil/spieler/641458,Carlos Miguel,Goalkeeper,25,€4.00m,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/nottingham-forest/startseite/verein/703/saison_id/2024,,/nottingham-forest/startseite/verein/703/saison_id/2024,,/nottingham-forest/startseite/verein/703/saison_id/2024,Nottm Forest,/premier-league/transfers/wettbewerb/GB1/saison_id/2024,Premier League,€4.00m
