,ID,Perfil,Nome,Posição,Idade,Valor de Mercado,Nacionalidade,URL Clube Antigo,Clube Antigo,URL Liga Antiga,Liga Antiga,URL Clube Novo,Clube Novo,URL Liga Nova,Liga Nova,Valor Transferência,Ano da Tranferência,pe,data_nasc,local_nasc,cidadania,altura,convocacoes,gols_selecao,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,gols_sofridos,clean_sheets,minutos
196,273250,/luan-polli/profil/spieler/273250,Luan Polli,Goalkeeper,29,500000,Brazil,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2022,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,0,2022,right,"Apr 6, 1993 (31)",Meleiro,"3, Brazil, Iran, Italy",1.89,0,0,2021,42,20,2.2,,0,,,,1,,,15,10,1800
197,273250,/luan-polli/profil/spieler/273250,Luan Polli,Goalkeeper,29,400000,Brazil,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/coritiba-fc/startseite/verein/776/saison_id/2022,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,0,2022,right,"Apr 6, 1993 (31)",Meleiro,"3, Brazil, Iran, Italy",1.89,0,0,2021,42,20,2.2,,0,,,,1,,,15,10,1800
198,273250,/luan-polli/profil/spieler/273250,Luan Polli,Goalkeeper,30,300000,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2023,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/fc-nassaji-mazandaran/startseite/verein/26013/saison_id/2023,FC Nassaji M.,/persian-gulf-pro-league/transfers/wettbewerb/IRN1/saison_id/2023,Persian Gulf Pro League,0,2023,right,"Apr 6, 1993 (31)",Meleiro,"3, Brazil, Iran, Italy",1.89,0,0,2022,48,5,0.6,,0,,1,,2,,,9,1,384
199,387925,/ronaldo/profil/spieler/387925,Ronaldo,Goalkeeper,25,550000,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2021,EC Vitória,/campeonato-baiano/transfers/pokalwettbewerb/BRCB/saison_id/2021,Campeonato Baiano,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Aug 22, 1996 (28)",Salvador,"1, Brazil",1.94,0,0,2020,32,13,1.08,,0,,,,,,,14,2,1170
200,412685,/cesar/profil/spieler/412685,César,Goalkeeper,26,550000,Brazil,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2021,Londrina-PR,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,/esporte-clube-juventude/startseite/verein/10492/saison_id/2021,Juventude,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Feb 16, 1995 (29)",Uberaba,"1, Brazil",1.92,0,0,2020,41,32,1.25,,0,,,1,4,,,25,16,2835
201,412685,/cesar/profil/spieler/412685,César,Goalkeeper,27,550000,Brazil,/esporte-clube-juventude/startseite/verein/10492/saison_id/2022,Juventude,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2022,Mirassol-SP,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,0,2022,right,"Feb 16, 1995 (29)",Uberaba,"1, Brazil",1.92,0,0,2021,50,36,0.81,,0,,1,1,1,,,45,8,3151
202,412685,/cesar/profil/spieler/412685,César,Goalkeeper,28,350000,Brazil,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2023,Mirassol-SP,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/avai-fc-sc-/startseite/verein/2035/saison_id/2023,Avaí FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,0,2023,right,"Feb 16, 1995 (29)",Uberaba,"1, Brazil",1.92,0,0,2022,51,6,0.83,,0,,,1,3,,,7,,518
203,175172,/rafael-martins/profil/spieler/175172,Rafael Martins,Goalkeeper,30,500000,Brazil,/gremio-esportivo-brasil-rs-/startseite/verein/10560/saison_id/2021,Brasil Pelotas,,Brazil,/guarani-fc-sp-/startseite/verein/1755/saison_id/2021,Guarani,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,right,"Nov 29, 1991 (33)",Pariquera-Açu,"2, Brazil, Saudi Arabia",1.9,0,0,2020,38,28,1.54,,0,,,,5,,1,26,11,2518
204,175172,/rafael-martins/profil/spieler/175172,Rafael Martins,Goalkeeper,32,275000,Brazil,/al-kholood/startseite/verein/91427/saison_id/2024,Al-Kholood,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2024,Saudi Pro League,/al-jubail-club/startseite/verein/91559/saison_id/2024,Al-Jubail,/yelo-league/transfers/wettbewerb/SA2L/saison_id/2024,Saudi First Division League,0,2024,right,"Nov 29, 1991 (33)",Pariquera-Açu,"2, Brazil, Saudi Arabia",1.9,0,0,2023,34,33,1.79,,0,,,1,6,,,30,11,2946
205,22415,/fabio/profil/spieler/22415,Fábio,Goalkeeper,41,450000,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2021,Cruzeiro,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2021,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Sep 30, 1980 (44)",Nobres,"2, Brazil, Italy",1.88,0,0,2020,54,54,1.39,,0,,,,1,1,,49,23,4813
206,181773,/charles/profil/spieler/181773,Charles,Goalkeeper,27,400000,Brazil,/cs-maritimo/startseite/verein/1301/saison_id/2021,Marítimo,/liga-nos/transfers/wettbewerb/PO1/saison_id/2021,Liga Portugal,/fc-vizela/startseite/verein/6912/saison_id/2021,Vizela,/liga-nos/transfers/wettbewerb/PO1/saison_id/2021,Liga Portugal,0,2021,right,"Feb 4, 1994 (30)",Belo Horizonte,"2, Brazil, Portugal",1.86,16,0,2020,24,4,0.75,,0,,,,1,,,11,,390
207,181773,/charles/profil/spieler/181773,Charles,Goalkeeper,28,400000,Brazil,/fc-vizela/startseite/verein/6912/saison_id/2022,Vizela,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/olympiakos-nikosia/startseite/verein/1402/saison_id/2022,Olympiakos N.,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2022,Protathlima Cyta,0,2022,right,"Feb 4, 1994 (30)",Belo Horizonte,"2, Brazil, Portugal",1.86,16,0,2021,29,15,1.07,,0,,,,1,,,25,2,1350
208,269860,/walter/profil/spieler/269860,Walter,Goalkeeper,34,400000,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2021,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2021,Cuiabá-MT,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Nov 18, 1987 (37)",Jaú,"2, Brazil, Italy",1.88,0,0,2020,46,46,1.43,,0,,,,3,,,34,23,4140
209,408850,/caique-franca/profil/spieler/408850,Caíque França,Goalkeeper,26,400000,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2021,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/aa-ponte-preta/startseite/verein/1134/saison_id/2021,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,left,"Jun 3, 1995 (29)",São Paulo,"1, Brazil",1.86,0,0,2020,9,,,,0,,,,,,,,,
210,408850,/caique-franca/profil/spieler/408850,Caíque França,Goalkeeper,28,450000,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2023,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,Sport Recife,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,0,2023,left,"Jun 3, 1995 (29)",São Paulo,"1, Brazil",1.86,0,0,2022,38,38,1.03,,0,,,,7,,,37,16,3420
211,645897,/gabriel-mesquita/profil/spieler/645897,Gabriel Mesquita,Goalkeeper,23,400000,Brazil,/guarani-fc-sp-/startseite/verein/1755/saison_id/2021,Guarani,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2021,Cruzeiro,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,right,"Sep 14, 1998 (26)",Maceió,"1, Brazil",1.97,0,0,2020,51,24,1.42,,0,,1,,1,,,31,10,2071
212,645897,/gabriel-mesquita/profil/spieler/645897,Gabriel Mesquita,Goalkeeper,25,400000,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/operario-ferroviario-ec-pr-/startseite/verein/27214/saison_id/2023,Operário-PR,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,0,2023,right,"Sep 14, 1998 (26)",Maceió,"1, Brazil",1.97,0,0,2022,22,4,2.25,,0,,,,1,,,3,3,360
213,645897,/gabriel-mesquita/profil/spieler/645897,Gabriel Mesquita,Goalkeeper,26,300000,Brazil,/operario-ferroviario-ec-pr-/startseite/verein/27214/saison_id/2024,Operário-PR,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2024,Série B,/guarani-fc-sp-/startseite/verein/1755/saison_id/2024,Guarani,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2024,Paulistão A1 - Primeira Fase,0,2024,right,"Sep 14, 1998 (26)",Maceió,"1, Brazil",1.97,0,0,2023,52,8,1.75,,0,,,,,,,7,2,720
214,99523,/nicolas/profil/spieler/99523,Nícolas,Goalkeeper,33,350000,Brazil,/reggina-1914/startseite/verein/1386/saison_id/2021,Reggina,/serie-b/transfers/wettbewerb/IT2/saison_id/2021,Serie B,/ac-pisa-1909/startseite/verein/4172/saison_id/2021,Pisa,/serie-b/transfers/wettbewerb/IT2/saison_id/2021,Serie B,0,2021,right,"Apr 12, 1988 (36)",Colorado do Oeste,"2, Brazil, Italy",1.9,0,0,2020,28,23,1.57,,0,,,1,2,,,25,9,2025
215,177776,/cesar/profil/spieler/177776,César,Goalkeeper,30,350000,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2021,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/esporte-clube-bahia/startseite/verein/10010/saison_id/2021,EC Bahia,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,right,"Jan 27, 1992 (32)",Rio de Janeiro,"2, Brazil, Portugal",1.92,3,0,2020,9,,,,0,,,,,,,,,
216,177776,/cesar/profil/spieler/177776,César,Goalkeeper,30,350000,Brazil,/esporte-clube-bahia/startseite/verein/10010/saison_id/2022,EC Bahia,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/boavista-porto-fc/startseite/verein/2503/saison_id/2022,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,0,2022,right,"Jan 27, 1992 (32)",Rio de Janeiro,"2, Brazil, Portugal",1.92,3,0,2021,22,,,,0,,,,,,,,,
217,438431,/mauricio-kozlinski/profil/spieler/438431,Mauricio Kozlinski,Goalkeeper,30,350000,Brazil,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/guarani-fc-sp-/startseite/verein/1755/saison_id/2021,Guarani,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,right,"Jun 18, 1991 (33)",Antonio Olinto,"1, Brazil",1.91,0,0,2020,41,8,2.38,,0,,,,,,,5,3,720
218,438431,/mauricio-kozlinski/profil/spieler/438431,Mauricio Kozlinski,Goalkeeper,31,350000,Brazil,/guarani-fc-sp-/startseite/verein/1755/saison_id/2022,Guarani,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,0,2022,right,"Jun 18, 1991 (33)",Antonio Olinto,"1, Brazil",1.91,0,0,2021,48,48,1.31,,0,,,,9,,,52,16,4350
219,102227,/rodolfo/profil/spieler/102227,Rodolfo,Goalkeeper,30,300000,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2021,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/oeste-fc-sp-/startseite/verein/21829/saison_id/2021,Oeste,,Brazil,0,2021,left,"Mar 19, 1991 (33)",Santos,"2, Brazil, Uruguay",1.89,0,0,2020,8,8,0.38,,0,,,,1,,,11,3,720
220,102227,/rodolfo/profil/spieler/102227,Rodolfo,Goalkeeper,32,300000,Brazil,/oeste-fc-sp-/startseite/verein/21829/saison_id/2022,Oeste,,Brazil,/associacao-atletica-maguary/startseite/verein/103697/saison_id/2022,Maguary,,Brazil,0,2022,left,"Mar 19, 1991 (33)",Santos,"2, Brazil, Uruguay",1.89,0,0,2021,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
221,530421,/daniel/profil/spieler/530421,Daniel,Goalkeeper,28,3500000,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2022,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/san-jose-earthquakes/startseite/verein/218/saison_id/2022,San Jose,/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2022,MLS,600000,2022,right,"May 6, 1994 (30)",Barra do Garças,"2, Brazil, United States",1.88,0,0,2021,52,46,1.72,,0,,,,5,,,44,19,4140
222,515496,/mailson/profil/spieler/515496,Mailson,Goalkeeper,25,2000000,Brazil,/sport-club-do-recife/startseite/verein/8718/saison_id/2022,Sport Recife,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/al-taawoun-fc/startseite/verein/28844/saison_id/2022,Al-Taawoun,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2022,Saudi Pro League,500000,2022,right,"Aug 20, 1996 (28)",Girau do Ponciano,"2, Brazil, Saudi Arabia",1.97,0,0,2021,40,40,1.58,,0,,,,1,,,26,19,3600
223,284701,/samuel-portugal/profil/spieler/284701,Samuel Portugal,Goalkeeper,28,1500000,Brazil,/portimonense-sc/startseite/verein/7378/saison_id/2022,Portimonense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/fc-porto/startseite/verein/720/saison_id/2022,FC Porto,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,4000000,2022,right,"Mar 29, 1994 (30)",Teixeira de Freitas,"2, Brazil, Portugal",1.88,0,0,2021,32,31,1.13,,0,,,,5,,,37,9,2790
224,352041,/lucas-perri/profil/spieler/352041,Lucas Perri,Goalkeeper,24,1000000,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2022,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2022,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,350000,2022,right,"Dec 10, 1997 (27)",Campinas,"3, Brazil, France, Italy",1.97,0,0,2021,56,45,1.27,,0,,1,,4,,1,51,15,3994
225,352041,/lucas-perri/profil/spieler/352041,Lucas Perri,Goalkeeper,26,8000000,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/olympique-lyon/startseite/verein/1041/saison_id/2023,Olympique Lyon,/ligue-1/transfers/wettbewerb/FR1/saison_id/2023,Ligue 1,3250000,2023,right,"Dec 10, 1997 (27)",Campinas,"3, Brazil, France, Italy",1.97,0,0,2022,70,63,1.78,,0,,,1,1,,,55,28,5625
226,608218,/phelipe-megiolaro/profil/spieler/608218,Phelipe Megiolaro,Goalkeeper,24,800000,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2022,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/vissel-kobe/startseite/verein/3958/saison_id/2022,Vissel Kobe,/j1-league/transfers/wettbewerb/JAP1/saison_id/2022,J1 League,0,2022,right,"Feb 8, 1999 (25)",Campinas,"2, Brazil, Japan",1.85,0,0,2021,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
227,608218,/phelipe-megiolaro/profil/spieler/608218,Phelipe Megiolaro,Goalkeeper,24,500000,Brazil,/vissel-kobe/startseite/verein/3958/saison_id/2023,Vissel Kobe,/j1-league/transfers/wettbewerb/JAP1/saison_id/2023,J1 League,/yokohama-fc/startseite/verein/943/saison_id/2023,Yokohama FC,/j2-league/transfers/wettbewerb/JAP2/saison_id/2023,J2 League,0,2023,right,"Feb 8, 1999 (25)",Campinas,"2, Brazil, Japan",1.85,0,0,2022,14,2,,,0,,,,,,,7,,180
228,401535,/gabriel-batista/profil/spieler/401535,Gabriel Batista,Goalkeeper,24,500000,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2022,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/cd-santa-clara/startseite/verein/2423/saison_id/2022,Santa Clara,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,0,2022,right,"Jun 3, 1998 (26)",São Gonçalo,"3, Brazil, Italy, Portugal",1.91,0,0,2021,41,13,1.54,,0,,,,1,,,13,4,1170
229,258369,/georgemy/profil/spieler/258369,Georgemy,Goalkeeper,27,400000,Brazil,/vila-nova-futebol-clube-go-/startseite/verein/5677/saison_id/2022,Vila Nova FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2022,Novorizontino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,0,2022,right,"Aug 15, 1995 (29)",Americana,"2, Brazil, Italy",1.97,1,0,2021,52,25,1.36,,0,,,,2,,1,26,9,2222
230,258369,/georgemy/profil/spieler/258369,Georgemy,Goalkeeper,28,400000,Brazil,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2023,Novorizontino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2023,Brusque,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,0,2023,right,"Aug 15, 1995 (29)",Americana,"2, Brazil, Italy",1.97,1,0,2022,37,6,2.0,,0,,1,,2,,1,4,4,509
231,258369,/georgemy/profil/spieler/258369,Georgemy,Goalkeeper,29,300000,Brazil,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2024,Brusque,,Brazil,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2024,CSA,,Brazil,0,2024,right,"Aug 15, 1995 (29)",Americana,"2, Brazil, Italy",1.97,1,0,2023,52,1,,,0,,,,,,,1,,90
232,380478,/victor-braga/profil/spieler/380478,Victor Braga,Goalkeeper,30,400000,Brazil,/fc-arouca/startseite/verein/8024/saison_id/2022,Arouca,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/al-taee/startseite/verein/40079/saison_id/2022,Al-Tai,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2022,Saudi Pro League,0,2022,right,"Feb 17, 1992 (32)",Salvador,"3, Brazil, Cyprus, Portugal",1.93,0,0,2021,35,27,0.93,,0,,,,,,1,35,6,2378
233,380478,/victor-braga/profil/spieler/380478,Victor Braga,Goalkeeper,32,500000,Brazil,/al-taee/startseite/verein/40079/saison_id/2024,Al-Tai,/yelo-league/transfers/wettbewerb/SA2L/saison_id/2024,Saudi First Division League,/ael-limassol/startseite/verein/786/saison_id/2024,AEL Limassol,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2024,Cyprus League,0,2024,right,"Feb 17, 1992 (32)",Salvador,"3, Brazil, Cyprus, Portugal",1.93,0,0,2023,31,21,0.62,,0,,,,2,,,40,4,1890
234,555201,/ygor-vinhas/profil/spieler/555201,Ygor Vinhas,Goalkeeper,27,350000,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2022,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2022,Água Santa-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2022,Paulistão A1 - Primeira Fase,0,2022,right,"Apr 15, 1994 (30)",Paracatu,"1, Brazil",1.92,0,0,2021,29,13,0.69,,0,,,,,,,24,1,1170
235,349418,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Goalkeeper,30,300000,Brazil,/moreirense-fc/startseite/verein/979/saison_id/2022,Moreirense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2022,Liga Portugal 2,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2022,América-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,0,2022,right,"Jun 28, 1992 (32)",Concórdia,"2, Brazil, Italy",1.92,0,0,2021,35,21,0.76,,0,,,,2,,,40,1,1890
236,349418,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Goalkeeper,31,300000,Brazil,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2023,América-MG,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2023,Cuiabá-MT,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,0,2023,right,"Jun 28, 1992 (32)",Concórdia,"2, Brazil, Italy",1.92,0,0,2022,75,27,1.56,,0,,,1,3,,,42,5,2385
237,579207,/michael/profil/spieler/579207,Michael,Goalkeeper,27,300000,Brazil,/fc-alverca/startseite/verein/2521/saison_id/2022,Alverca,/liga-3-serie-a/transfers/wettbewerb/PT3A/saison_id/2022,Liga 3,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2022,Santa Cruz-PE,/copa-do-nordeste-fase-de-grupos/transfers/wettbewerb/BRNE/saison_id/2022,Copa do Nordeste - Fase de Grupos,0,2022,left,"Apr 8, 1995 (29)",Serranópolis do ...,"1, Brazil",1.94,0,0,2021,2,,,,0,,,,,,,,,
238,579207,/michael/profil/spieler/579207,Michael,Goalkeeper,28,300000,Brazil,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2023,Santa Cruz-PE,/copa-do-nordeste-fase-de-grupos/transfers/wettbewerb/BRNE/saison_id/2023,Copa do Nordeste - Fase de Grupos,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2023,ABC FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,0,2023,left,"Apr 8, 1995 (29)",Serranópolis do ...,"1, Brazil",1.94,0,0,2022,55,45,1.09,,0,,,,7,,1,54,12,4037
239,543103,/rodrigo-moura/profil/spieler/543103,Rodrigo Moura,Goalkeeper,26,275000,Brazil,/cd-trofense/startseite/verein/3348/saison_id/2022,Trofense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2022,Liga Portugal 2,/gd-chaves/startseite/verein/3325/saison_id/2022,Chaves,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,0,2022,right,"Jan 25, 1996 (28)",Brasília,"2, Brazil, Portugal",1.98,0,0,2021,36,23,1.13,,0,,,1,3,,,30,3,2079
240,592336,/max-walef/profil/spieler/592336,Max Walef,Goalkeeper,28,100000,Brazil,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/sk-dnipro-1/startseite/verein/60551/saison_id/2022,SC Dnipro-1,/premier-liga/transfers/wettbewerb/UKR1/saison_id/2022,Premier Liga,100000,2022,right,"Oct 23, 1993 (31)",Teresina,"2, Brazil, Saudi Arabia",1.86,0,0,2021,34,23,1.78,,0,,,,1,,,17,9,2070
241,214701,/bruno/profil/spieler/214701,Bruno,Goalkeeper,29,100000,Brazil,/ser-caxias-do-sul-rs-/startseite/verein/9141/saison_id/2022,Caxias-RS,/campeonato-gaucho/transfers/wettbewerb/BRRS/saison_id/2022,Campeonato Gaúcho,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,45000,2022,right,"Mar 16, 1994 (30)",São Paulo,"1, Brazil",1.97,0,0,2021,52,4,1.5,,0,,,,1,,,8,,360
242,997861,/kaua-santos/profil/spieler/997861,Kauã Santos,Goalkeeper,20,400000,Brazil,/flamengo-rio-de-janeiro-u20/startseite/verein/15002/saison_id/2023,Flamengo U20,/cbf-brasileiro-u20/transfers/wettbewerb/CB20/saison_id/2023,CBF Brasileiro U20,/eintracht-frankfurt/startseite/verein/24/saison_id/2023,E. Frankfurt,/bundesliga/transfers/wettbewerb/L1/saison_id/2023,Bundesliga,1600000,2023,right,"Apr 11, 2003 (21)",Vassouras,"2, Brazil, Germany",1.98,2,0,2022,13,12,2.25,,0,,,,2,,,15,4,1080
243,286772,/vinicius/profil/spieler/286772,Vinícius,Goalkeeper,29,400000,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/portimonense-sc/startseite/verein/7378/saison_id/2023,Portimonense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,1500000,2023,right,"Mar 28, 1994 (30)",Guarulhos,"2, Brazil, Portugal",1.95,0,0,2022,15,,,,0,,,,,,,,,
