,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
1023,81457,2018,11,11,0.18,-,-,-,2,4,2,-,-,-,-,768'
1024,105466,2018,8,2,1.00,-,-,-,1,1,-,-,-,-,-,126'
1025,117543,2018,1,1,3.00,-,-,-,1,-,-,-,-,-,-,67'
1026,132061,2018,30,30,0.83,12,3,-,4,-,7,-,-,1,204',2.448'
1027,165544,2018,26,22,0.73,1,2,-,10,4,3,-,-,-,1.177',1.177'
1028,166612,2018,41,40,1.90,14,5,-,4,10,7,-,-,-,230',3.221'
1029,170385,2018,29,10,0.80,1,-,-,7,1,2,-,-,-,334',334'
1030,177000,2018,28,9,0.78,-,-,-,9,-,1,-,-,-,-,166'
1031,188959,2018,38,20,1.35,-,-,-,11,4,2,-,-,-,-,949'
1032,191872,2018,28,15,0.53,-,-,-,7,4,4,-,-,-,-,807'
1033,221437,2018,29,26,1.46,6,1,-,5,6,1,-,-,1,305',1.832'
1034,236231,2018,13,12,0.67,-,3,-,3,1,-,-,1,-,-,920'
1035,258374,2018,20,15,0.20,1,-,-,5,1,2,-,-,-,998',998'
1036,24702,2018,5,3,1.33,1,-,-,1,1,1,-,-,-,164',164'
1037,62832,2018,30,30,1.73,16,-,-,-,5,9,1,-,-,164',2.622'
1038,68087,2018,10,8,1.25,2,3,-,2,3,3,-,-,-,287',574'
1039,73462,2018,19,15,1.13,4,-,-,2,2,2,-,1,1,293',1.172'
1040,84654,2018,11,7,0.29,-,-,-,2,4,1,-,-,-,-,342'
1041,85312,2018,29,29,1.28,17,5,-,-,7,5,1,1,1,149',2.528'
1042,103793,2018,6,6,1.83,1,1,-,1,3,-,-,-,-,448',448'
1043,112991,2018,1,1,3.00,-,-,-,-,1,-,-,-,-,-,79'
1044,113389,2018,31,30,1.33,13,5,-,2,4,2,-,-,2,191',2.486'
1045,125004,2018,12,12,1.58,6,-,-,-,2,2,-,-,2,182',1.092'
1046,267247,2018,21,21,0.86,9,2,-,-,-,3,-,-,1,210',1.890'
1047,268223,2018,23,23,0.87,6,4,-,1,2,2,-,-,1,314',1.884'
1048,339839,2018,37,33,1.39,16,-,-,3,3,5,-,-,-,171',2.739'
1049,374095,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,427382,2018,19,18,2.28,5,-,-,-,8,-,-,-,-,291',1.454'
1051,520088,2018,25,21,0.71,4,-,-,12,5,1,-,-,-,245',979'
1052,569504,2018,16,14,1.07,2,3,-,4,9,1,-,-,-,419',838'
1053,593206,2018,29,29,0.76,6,6,-,5,8,2,-,1,1,353',2.118'
1054,293471,2018,22,19,1.16,4,-,-,6,7,4,-,-,1,298',1.192'
1055,651417,2018,13,13,1.46,1,1,-,1,6,2,-,-,-,989',989'
1056,41037,2018,38,37,1.54,13,4,-,6,18,8,-,-,4,203',2.634'
1057,52820,2018,35,24,1.29,1,1,-,7,4,1,-,-,-,1.581',1.581'
1058,54044,2018,21,20,0.90,8,-,-,7,5,5,-,-,1,173',1.386'
1059,58134,2018,4,4,1.25,1,-,-,-,2,-,-,-,-,347',347'
1060,65604,2018,33,23,1.65,1,-,-,19,4,2,-,-,-,537',537'
1061,71744,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,91846,2018,43,28,1.79,4,2,-,11,12,1,-,-,-,369',1.476'
1063,160681,2018,9,9,0.89,2,1,-,1,2,2,-,-,1,321',641'
1064,192570,2018,24,12,1.33,1,1,-,8,4,2,-,-,-,464',464'
1065,227462,2018,40,40,1.68,13,8,-,-,11,7,-,-,2,266',3.453'
1066,227511,2018,42,41,1.98,16,6,-,6,10,3,-,-,2,190',3.042'
1067,239033,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,294576,2018,17,13,1.38,-,-,1,9,3,1,-,-,-,-,428'
1069,322811,2018,32,28,1.36,2,2,-,5,14,3,-,-,-,977',1.954'
1070,366645,2018,49,44,1.55,6,6,-,7,12,3,-,-,-,549',3.295'
1071,374838,2018,33,21,0.67,1,-,-,11,6,2,-,-,-,962',962'
1072,377453,2018,10,10,1.20,-,1,-,6,3,-,-,-,-,-,477'
1073,443719,2018,16,15,1.07,1,-,-,8,1,3,1,2,1,780',780'
1074,490840,2018,44,43,1.49,14,3,-,7,9,16,1,-,1,227',3.179'
1075,574981,2018,13,9,1.11,1,2,-,2,4,-,-,-,-,599',599'
1076,575910,2018,14,14,1.50,4,4,-,1,-,5,-,-,1,303',1.210'
1077,607379,2018,29,29,2.17,24,8,-,4,16,5,-,-,1,92',2.200'
1078,230751,2018,16,16,1.25,8,4,-,-,2,4,-,-,1,180',1.437'
1079,432294,2018,22,9,1.89,-,-,-,6,3,1,-,-,-,-,280'
1080,439343,2018,18,18,1.61,10,2,-,-,3,4,-,-,3,160',1.604'
1081,741100,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,547188,2018,6,6,1.50,1,-,-,-,2,-,-,-,-,610',610'
1083,645600,2018,2,1,,-,-,-,1,-,-,-,-,-,-,15'
1084,585279,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,381724,2018,34,34,2.09,20,12,-,1,15,5,-,-,2,141',2.821'
1086,454121,2018,38,36,1.17,9,11,-,5,6,9,-,-,-,316',2.845'
1087,349583,2018,37,25,1.80,4,1,1,14,4,3,-,1,-,284',1.136'
1088,371996,2018,64,29,1.59,13,1,-,11,8,-,-,1,1,124',1.612'
1089,265666,2018,36,35,1.37,15,6,-,5,9,7,1,-,-,172',2.587'
1090,255989,2018,31,31,1.45,9,2,-,-,9,4,-,-,1,297',2.671'
1091,546292,2018,38,38,1.53,28,6,-,2,10,3,-,-,7,110',3.090'
1092,27065,2018,40,39,1.46,14,12,-,5,9,2,-,-,-,223',3.118'
1093,37536,2018,50,47,1.94,7,1,-,20,20,3,-,1,-,369',2.584'
1094,444920,2018,49,49,1.96,21,6,-,3,15,7,-,-,4,181',3.810'
1095,223560,2018,59,51,1.78,20,6,-,4,19,15,-,-,3,200',4.006'
1096,213368,2018,24,20,1.95,6,1,-,4,10,6,-,-,1,228',1.365'
1097,45593,2018,27,27,2.19,20,7,-,-,2,3,-,-,1,122',2.430'
1098,77098,2018,65,51,1.98,16,6,-,19,17,8,-,-,-,187',2.990'
1099,114514,2018,48,46,1.72,10,5,-,21,13,2,-,-,1,263',2.631'
1100,347100,2018,14,9,2.56,2,-,-,3,5,-,-,-,1,248',496'
1101,252908,2018,10,2,0.50,-,-,-,2,1,-,-,-,-,-,38'
1102,99548,2018,36,36,1.31,15,6,-,7,6,1,-,-,2,182',2.733'
1103,638305,2018,16,15,1.73,3,-,-,3,2,1,-,-,-,375',1.124'
1104,573131,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,373189,2018,58,48,1.29,3,3,-,20,18,4,-,1,-,841',2.523'
1106,33315,2018,53,49,1.24,10,3,-,7,10,6,-,-,3,380',3.797'
1107,109131,2018,38,37,0.68,8,3,1,15,8,1,-,-,3,300',2.401'
1108,186399,2018,48,48,1.29,14,1,-,11,15,6,-,-,3,242',3.393'
1109,22948,2018,46,32,1.56,7,2,-,12,13,2,-,-,-,251',1.756'
1110,175230,2018,25,22,1.32,3,-,-,10,9,3,-,-,-,427',1.281'
1111,27376,2018,58,46,1.54,6,8,-,24,15,13,-,1,2,364',2.185'
1112,525828,2018,52,44,1.39,4,5,-,14,12,1,-,-,-,677',2.706'
1113,520081,2018,39,33,1.45,4,3,-,20,12,5,-,-,-,350',1.401'
1114,55378,2018,19,19,1.21,6,3,-,1,8,3,-,-,2,249',1.496'
1115,54161,2018,24,24,1.88,11,5,-,3,6,4,-,-,2,177',1.942'
1116,58475,2018,27,23,1.74,12,3,-,5,5,9,-,-,2,140',1.685'
1117,153108,2018,20,20,1.80,3,1,-,5,12,3,-,-,-,401',1.204'
1118,165383,2018,27,10,1.60,1,-,-,5,5,1,-,-,-,401',401'
1119,288506,2018,37,31,1.19,2,-,-,19,11,2,-,-,-,666',1.331'
1120,393830,2018,72,46,1.61,5,2,-,24,11,4,1,-,-,447',2.236'
1121,392487,2018,56,35,1.86,5,4,-,18,3,5,-,-,-,373',1.865'
1122,34862,2018,40,39,1.13,6,4,-,9,19,2,-,-,1,420',2.518'
1123,59930,2018,47,46,0.78,4,2,-,1,9,7,-,-,-,973',3.893'
1124,67560,2018,16,12,0.33,-,1,-,6,4,1,-,-,-,-,597'
1125,212114,2018,41,41,1.54,4,5,-,7,13,10,-,-,1,758',3.033'
1126,99615,2018,30,29,1.31,6,3,-,10,7,2,1,-,-,295',1.768'
1127,112335,2018,49,35,1.49,2,2,-,16,10,4,-,-,-,965',1.929'
1128,435046,2018,26,16,0.69,2,1,-,4,7,4,-,1,1,501',1.002'
1129,367255,2018,35,33,1.58,3,6,-,3,11,3,1,-,-,849',2.548'
1130,75151,2018,46,33,1.12,12,1,-,10,13,3,-,1,4,164',1.966'
1131,101253,2018,40,38,0.89,9,1,-,11,13,3,-,-,-,283',2.551'
1132,101536,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,147404,2018,49,45,1.73,11,7,-,4,20,7,-,-,2,315',3.468'
1134,177009,2018,47,37,1.38,1,1,-,24,9,5,1,-,-,1.462',1.462'
1135,313968,2018,24,20,1.95,4,-,-,12,8,2,-,1,-,180',719'
1136,327912,2018,63,39,1.21,4,2,-,25,9,4,-,-,1,392',1.567'
1137,352890,2018,50,32,1.06,4,1,-,23,8,2,-,-,-,263',1.051'
1138,103743,2018,35,31,1.00,8,1,-,10,14,9,-,-,1,234',1.872'
1139,238675,2018,31,28,1.29,11,-,-,3,3,6,-,-,-,202',2.224'
1140,598629,2018,30,30,1.07,9,2,-,-,10,8,1,-,-,288',2.590'
1141,66096,2018,38,34,2.12,15,5,-,28,5,3,-,-,3,63',940'
1142,67207,2018,23,22,0.95,10,3,-,4,3,-,-,-,1,168',1.681'
1143,104351,2018,35,34,1.21,9,2,-,12,3,1,1,-,1,247',2.223'
1144,146020,2018,40,39,1.10,1,4,-,13,11,5,-,-,-,2.460',2.460'
1145,184604,2018,28,24,1.71,5,-,-,7,4,5,1,-,-,310',1.548'
1146,245778,2018,14,13,1.15,-,1,-,7,-,1,-,-,-,-,644'
1147,76134,2018,37,34,1.50,3,8,-,12,13,10,-,-,-,657',1.970'
1148,180634,2018,32,31,2.03,12,21,-,2,4,3,-,-,2,223',2.673'
1149,347184,2018,30,27,0.89,-,2,-,10,13,-,-,-,-,-,1.420'
1150,44131,2018,44,38,0.71,4,-,-,9,17,2,-,-,-,599',2.396'
1151,67955,2018,16,15,1.13,7,4,-,1,3,4,1,1,-,177',1.242'
1152,143817,2018,36,36,1.17,13,-,-,7,7,5,1,-,1,217',2.825'
1153,197622,2018,15,8,1.63,-,-,-,7,1,-,-,-,-,-,234'
1154,230748,2018,42,40,1.28,11,5,-,5,12,10,-,-,-,275',3.020'
1155,291342,2018,31,23,0.87,-,1,-,15,4,1,-,-,-,-,1.069'
1156,432960,2018,30,21,1.62,3,1,-,10,7,2,-,-,-,389',1.167'
1157,670522,2018,33,30,1.23,3,1,-,3,11,2,-,-,-,756',2.269'
1158,118007,2018,41,38,1.05,7,4,-,9,16,5,-,-,-,371',2.600'
1159,138141,2018,35,24,1.83,6,2,-,14,11,2,-,-,1,181',1.087'
1160,481084,2018,40,38,1.95,12,2,-,7,9,7,-,-,-,242',2.900'
1161,659223,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,237058,2018,24,22,1.14,5,1,-,11,6,2,-,-,1,238',1.189'
1163,259574,2018,32,31,1.77,5,2,-,4,7,13,-,-,-,490',2.448'
1164,58729,2018,13,13,1.62,4,1,-,-,6,2,-,-,-,287',1.146'
1165,67927,2018,5,4,1.50,-,-,-,-,3,1,-,-,-,-,283'
1166,68845,2018,21,18,1.50,1,1,-,4,11,5,-,-,-,1.116',1.116'
1167,101347,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,106094,2018,31,24,1.00,4,2,-,9,5,2,-,-,2,347',1.387'
1169,110650,2018,54,45,1.29,14,2,-,15,8,5,-,-,1,207',2.901'
1170,321239,2019,14,14,2.07,3,5,-,-,2,1,-,-,-,416',1.247'
1171,52769,2019,49,47,1.83,11,9,-,9,17,4,-,-,4,306',3.365'
1172,411295,2019,36,35,1.54,9,5,-,4,9,9,-,-,1,301',2.706'
1173,515208,2019,4,4,1.25,-,-,-,2,1,-,1,-,-,-,154'
1174,602105,2019,4,4,2.25,-,-,-,-,-,-,-,-,-,-,360'
1175,432895,2019,74,60,1.90,24,3,-,33,21,3,-,-,-,110',2.646'
1176,412366,2019,51,44,1.64,22,4,-,12,21,6,-,-,-,136',2.993'
1177,103381,2019,62,56,2.09,21,3,-,16,21,9,-,1,-,165',3.468'
1178,691316,2019,19,19,1.84,2,4,-,-,8,-,-,-,-,813',1.625'
1179,677512,2019,49,49,1.14,3,4,-,7,28,7,-,1,-,1.104',3.312'
1180,711337,2019,23,22,1.50,8,1,-,3,12,4,-,-,1,197',1.575'
1181,76028,2019,39,38,2.21,11,10,-,4,8,6,-,1,4,285',3.130'
1182,390638,2019,41,39,1.90,18,6,-,11,16,7,1,-,-,141',2.546'
1183,372046,2019,42,21,1.90,3,1,-,17,3,2,-,-,-,162',485'
1184,438202,2019,31,31,1.13,1,13,-,4,4,5,-,-,-,2.519',2.519'
1185,752560,2019,1,-,,-,-,-,-,-,-,-,-,-,-,-
1186,75108,2019,21,12,1.75,-,-,-,7,5,-,-,-,-,-,380'
1187,80815,2019,16,15,1.07,1,-,-,7,6,3,1,-,1,598',598'
1188,143817,2019,24,24,1.46,14,1,-,-,4,6,-,-,3,155',2.163'
1189,237058,2019,27,26,1.50,2,5,-,10,2,5,-,-,1,892',1.783'
1190,284739,2019,54,50,1.22,16,2,-,8,10,6,-,-,5,241',3.856'
1191,337363,2019,38,34,2.18,4,4,-,14,19,4,-,-,1,436',1.745'
1192,67955,2019,17,17,0.59,7,2,-,-,6,6,-,-,-,205',1.438'
1193,138141,2019,7,7,1.00,-,-,-,1,4,-,-,-,-,-,447'
1194,188959,2019,25,25,1.00,3,1,-,-,4,2,-,-,1,747',2.240'
1195,15468,2019,34,26,1.15,3,1,-,11,10,1,-,-,-,471',1.412'
1196,53256,2019,42,41,1.24,12,1,-,9,11,12,-,1,2,245',2.935'
1197,70342,2019,23,23,1.22,7,1,-,3,8,3,1,-,3,264',1.849'
1198,74567,2019,1,1,3.00,-,-,-,1,-,-,-,-,-,-,27'
1199,74605,2019,35,21,0.95,1,-,-,17,4,2,-,-,-,513',513'
1200,99499,2019,17,13,1.92,6,-,-,4,7,1,-,-,-,116',693'
1201,104830,2019,5,5,1.20,-,-,-,3,2,-,-,-,-,-,194'
1202,109652,2019,43,25,1.60,2,1,-,25,-,3,-,-,-,193',386'
1203,110650,2019,20,20,1.70,10,3,-,-,10,2,-,-,-,172',1.715'
1204,119131,2019,46,36,1.44,1,2,-,24,8,4,-,-,-,1.433',1.433'
1205,151736,2019,4,2,,-,-,-,2,-,-,-,-,-,-,35'
1206,155109,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,181766,2019,20,18,1.50,12,2,-,-,5,4,-,-,2,127',1.526'
1208,189880,2019,20,20,2.05,10,1,-,-,3,3,-,-,3,175',1.748'
1209,249062,2019,12,12,2.17,2,1,-,8,1,2,-,-,-,290',580'
1210,258624,2019,10,3,1.33,-,-,-,-,2,-,-,-,-,-,227'
1211,330042,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,339839,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,402976,2019,34,26,1.54,2,1,-,12,10,3,-,-,-,616',1.231'
1214,427382,2019,30,30,1.93,13,1,-,1,22,6,-,-,5,176',2.285'
1215,434052,2019,44,41,1.46,3,3,-,11,27,4,-,-,-,810',2.429'
1216,438432,2019,26,18,2.22,3,-,-,15,3,1,-,-,-,169',506'
1217,442784,2019,24,23,1.78,8,2,-,3,13,8,-,-,-,202',1.616'
1218,443239,2019,25,22,0.95,3,-,-,15,5,3,-,-,-,358',1.073'
1219,456449,2019,24,24,1.25,7,4,-,-,8,5,-,1,1,303',2.122'
1220,186459,2019,14,9,1.22,-,1,-,4,2,1,-,-,-,-,503'
1221,230748,2019,20,14,1.79,3,1,-,6,7,4,-,-,-,272',817'
1222,355367,2019,19,18,1.72,1,5,-,2,11,6,-,-,-,1.280',1.280'
1223,680379,2019,11,10,1.80,1,-,-,3,3,3,-,-,-,627',627'
1224,14979,2019,13,13,1.62,5,-,-,3,4,2,-,-,1,196',979'
1225,67819,2019,16,14,1.36,5,-,-,4,4,-,-,-,-,186',931'
1226,76470,2019,57,21,1.62,2,3,-,15,6,1,-,-,-,287',574'
1227,172454,2019,39,31,1.45,1,1,-,17,14,3,-,-,-,1.293',1.293'
1228,293941,2019,34,25,0.52,3,1,-,10,9,3,-,-,1,440',1.319'
1229,316260,2019,13,12,1.33,1,1,-,3,5,3,-,-,-,741',741'
1230,344627,2019,14,13,1.69,3,-,-,4,4,4,-,-,-,264',793'
1231,346923,2019,29,27,1.11,5,1,-,6,11,7,-,-,-,368',1.841'
1232,373194,2019,30,16,1.31,-,-,-,12,3,2,-,-,-,-,439'
1233,484493,2019,2,2,,-,-,-,1,1,-,-,-,-,-,63'
1234,515639,2019,14,14,1.29,2,-,-,3,6,3,-,-,-,465',930'
1235,524438,2019,24,15,1.33,-,1,-,10,4,-,-,-,-,-,596'
1236,538111,2019,29,22,1.09,2,4,-,7,6,2,1,1,-,654',1.307'
1237,640389,2019,31,29,1.90,6,4,-,5,7,2,-,-,-,373',2.240'
1238,27065,2019,7,6,1.67,-,-,-,4,2,-,-,-,-,-,229'
1239,37944,2019,19,19,0.37,6,1,-,2,5,1,-,-,1,246',1.475'
1240,44131,2019,20,18,1.39,2,1,-,6,9,6,-,-,-,519',1.038'
1241,54161,2019,26,26,1.42,6,2,-,10,9,4,-,-,1,251',1.507'
1242,58134,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,61379,2019,39,38,1.63,15,2,-,3,23,3,-,-,2,189',2.832'
1244,98511,2019,28,24,1.50,-,-,-,19,5,3,-,-,-,-,722'
1245,113389,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,132061,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,147404,2019,44,21,0.90,-,-,-,12,5,1,-,-,-,-,839'
1248,170385,2019,34,33,0.91,6,2,-,2,17,4,1,-,2,417',2.499'
1249,191872,2019,39,38,1.08,3,3,-,16,15,4,-,-,-,661',1.983'
1250,265251,2019,5,5,1.20,-,1,-,5,-,-,-,-,-,-,73'
1251,320092,2019,26,26,1.35,13,1,-,2,7,6,-,-,1,167',2.177'
1252,375016,2019,16,12,0.75,2,-,-,7,4,2,-,-,-,218',436'
1253,688309,2019,31,21,1.76,1,1,-,17,2,4,-,-,-,597',597'
1254,41037,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,54044,2019,12,11,1.45,4,-,-,3,4,1,-,-,-,184',736'
1256,62832,2019,25,23,1.13,10,1,-,7,3,8,-,-,1,154',1.538'
1257,65604,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,84970,2019,12,10,1.30,-,1,-,6,1,1,-,-,-,-,483'
1259,85312,2019,3,3,1.33,1,1,-,-,-,1,-,-,-,270',270'
1260,91846,2019,35,25,1.40,4,2,-,17,6,3,-,-,-,206',822'
1261,112991,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,125004,2019,44,37,1.35,8,-,-,18,6,2,-,1,1,247',1.976'
1263,128833,2019,2,2,1.50,-,-,-,2,-,1,-,-,-,-,56'
1264,165544,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,170788,2019,30,30,1.43,8,1,-,2,3,7,-,-,1,312',2.494'
1266,177000,2019,24,19,1.63,5,2,-,4,8,3,-,1,-,256',1.279'
1267,190933,2019,2,2,0.50,1,-,-,-,1,-,-,-,-,151',151'
1268,210934,2019,32,32,1.13,7,4,-,4,8,9,-,-,2,372',2.605'
1269,213727,2019,3,3,,2,-,-,-,-,-,-,-,1,135',270'
1270,227462,2019,35,32,1.63,5,2,-,18,13,3,-,-,-,289',1.446'
1271,231124,2019,10,10,1.80,4,2,-,3,7,1,-,-,-,128',512'
1272,238675,2019,1,1,1.00,-,-,-,1,-,-,-,-,-,-,8'
1273,251509,2019,39,34,1.18,2,3,-,13,15,5,-,-,-,954',1.908'
1274,267247,2019,7,7,2.00,4,-,-,-,2,1,-,-,-,150',598'
1275,271374,2019,6,6,1.50,-,1,-,1,4,1,-,-,-,-,392'
1276,276892,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,322811,2019,4,4,0.75,-,-,-,2,2,-,-,-,-,-,138'
1278,328834,2019,11,11,1.27,4,-,-,-,-,1,-,-,-,248',990'
1279,347381,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,374095,2019,10,5,1.60,1,-,-,4,1,-,-,-,-,171',171'
1281,377453,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,382055,2019,7,2,1.00,-,-,-,1,1,-,-,-,-,-,87'
1283,520088,2019,24,23,1.61,11,-,-,8,14,2,-,-,-,124',1.362'
1284,593206,2019,42,37,1.43,5,1,-,20,11,4,-,-,-,337',1.686'
1285,607379,2019,11,9,1.00,-,4,-,4,3,2,-,-,-,-,484'
1286,648638,2019,26,24,1.46,8,4,-,4,11,2,-,2,-,209',1.669'
1287,796476,2019,16,16,1.31,3,3,-,8,5,-,-,-,-,312',935'
1288,199888,2019,27,26,1.54,9,3,-,2,6,4,-,1,-,235',2.119'
1289,391887,2019,18,18,1.28,2,1,-,2,5,-,-,-,-,721',1.441'
1290,552547,2019,15,11,1.91,2,1,-,5,4,2,-,-,-,292',584'
1291,542483,2019,52,47,1.55,9,4,-,9,16,5,1,-,4,380',3.421'
1292,553727,2019,37,37,1.73,14,-,-,31,7,4,-,-,-,98',1.378'
1293,788361,2019,47,44,1.36,9,-,-,18,12,1,-,-,1,281',2.528'
1294,816144,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,823291,2019,21,8,1.00,1,-,-,6,2,-,-,-,-,247',247'
1296,677363,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,346065,2019,55,54,1.93,14,16,-,6,28,6,-,-,4,290',4.054'
1298,397090,2019,46,43,1.58,10,11,-,12,11,3,-,1,-,291',2.906'
1299,262016,2019,36,35,1.34,15,6,-,10,15,1,-,-,-,150',2.255'
1300,333913,2019,34,27,2.04,11,3,-,7,7,5,-,-,2,174',1.913'
1301,34156,2019,34,34,1.29,8,1,-,6,8,2,-,1,1,309',2.475'
1302,80562,2019,22,21,2.05,8,1,-,5,7,2,-,-,5,196',1.564'
1303,489893,2019,37,34,1.59,12,2,-,13,17,4,-,-,-,162',1.939'
1304,546292,2019,31,30,1.43,13,4,-,10,8,4,-,-,2,151',1.968'
1305,376175,2019,38,37,1.24,7,-,-,7,15,8,-,-,2,373',2.611'
1306,432164,2019,26,25,1.40,2,1,-,9,6,4,1,-,-,761',1.521'
1307,76120,2019,52,36,1.69,3,1,-,25,9,1,-,-,-,418',1.254'
1308,223560,2019,56,54,1.89,24,7,-,10,25,7,-,1,2,160',3.828'
1309,788861,2019,44,43,0.72,12,1,-,15,7,9,-,-,1,237',2.847'
1310,199472,2019,37,30,1.63,4,3,-,9,9,6,2,1,1,449',1.797'
1311,547443,2019,39,39,1.05,12,2,-,9,9,5,-,-,2,238',2.858'
1312,694606,2019,9,9,1.56,1,1,-,2,6,2,-,-,-,516',516'
1313,104509,2019,1,-,,-,-,-,-,-,-,-,-,-,-,-
1314,542598,2019,57,53,1.60,14,2,-,18,16,6,1,-,-,235',3.293'
1315,53922,2019,16,15,1.60,9,5,-,2,4,1,-,-,1,136',1.226'
1316,538978,2019,45,36,1.25,8,-,-,9,10,4,-,-,-,313',2.505'
1317,347100,2019,25,20,0.65,2,1,-,3,8,4,-,-,-,722',1.443'
1318,264284,2019,35,31,0.97,2,4,-,9,16,4,-,-,-,978',1.956'
1319,265660,2019,55,48,1.21,2,2,-,7,11,9,-,-,1,1.857',3.713'
1320,109131,2019,18,18,1.33,-,1,-,6,13,-,-,-,-,-,899'
1321,154059,2019,38,33,1.21,9,1,-,17,10,7,-,-,2,174',1.564'
1322,177009,2019,24,16,1.06,1,1,-,10,5,5,-,-,-,565',565'
1323,313968,2019,29,28,1.61,11,4,-,2,12,-,-,-,1,200',2.204'
1324,439343,2019,39,38,1.00,12,1,-,12,7,6,1,-,1,215',2.585'
1325,446043,2019,37,32,1.09,3,2,-,19,6,3,-,1,1,479',1.437'
1326,592347,2019,25,24,1.38,13,-,-,6,13,2,-,-,-,122',1.587'
1327,383637,2019,41,40,1.75,13,3,-,8,24,4,-,-,-,205',2.660'
1328,259461,2019,36,36,1.72,9,4,-,-,11,6,-,-,-,341',3.073'
1329,18829,2019,24,20,2.20,8,8,-,5,10,1,-,-,-,159',1.275'
1330,22948,2019,13,9,1.56,1,1,-,4,5,-,-,-,1,383',383'
1331,52790,2019,42,41,2.24,35,3,-,8,15,1,-,-,8,90',3.145'
1332,58345,2019,17,17,1.59,7,-,-,6,5,5,-,1,1,128',896'
1333,224481,2019,37,33,1.39,4,2,-,16,12,1,-,-,-,421',1.683'
1334,121990,2019,42,36,1.75,6,2,-,9,26,6,-,-,1,334',2.002'
1335,179373,2019,37,37,1.78,14,7,-,4,14,4,-,-,2,214',2.998'
1336,201792,2019,44,44,1.45,8,5,-,6,20,1,-,1,-,395',3.163'
1337,649055,2019,38,32,1.03,3,1,-,22,9,1,-,-,-,403',1.208'
1338,100122,2019,4,4,0.25,1,-,-,1,2,1,-,-,-,195',195'
1339,153207,2019,33,33,1.64,4,4,-,3,5,-,-,-,-,679',2.716'
1340,161188,2019,45,45,0.98,11,1,-,4,16,11,-,1,1,322',3.542'
1341,187208,2019,21,21,2.00,6,4,-,7,14,-,-,-,2,176',1.054'
1342,55378,2019,21,21,1.14,11,2,-,-,3,3,-,-,1,171',1.879'
1343,121988,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,178940,2019,33,31,1.35,8,1,-,8,13,2,-,-,1,262',2.093'
1345,371245,2019,21,21,1.24,3,-,-,11,5,4,-,-,-,345',1.035'
1346,423839,2019,43,29,0.97,4,-,-,18,8,3,-,-,1,274',1.096'
1347,404321,2019,45,45,1.69,18,4,-,5,22,6,-,-,1,188',3.388'
1348,652359,2019,29,28,2.00,11,7,-,-,3,6,-,-,2,227',2.495'
1349,59930,2019,50,50,1.60,5,4,-,1,20,7,-,-,-,816',4.079'
1350,262002,2019,25,25,0.52,10,4,-,1,14,6,-,-,1,203',2.033'
1351,329845,2019,52,51,1.82,6,3,-,6,36,7,-,-,-,596',3.573'
1352,352890,2019,55,31,1.74,3,-,-,22,7,2,-,-,-,386',1.158'
1353,813109,2019,23,18,1.00,3,-,-,16,1,2,-,-,-,148',444'
1354,27376,2019,62,57,1.68,14,4,-,13,36,8,-,-,2,242',3.388'
1355,197622,2019,35,35,1.37,3,8,-,9,13,5,-,-,-,773',2.318'
1356,41052,2019,53,47,1.36,16,2,1,13,26,6,-,-,2,181',2.897'
1357,68711,2019,10,10,2.60,4,5,-,-,1,3,-,-,-,225',900'
1358,148661,2019,31,29,0.59,-,5,-,5,12,1,-,-,-,-,2.156'
1359,177011,2019,16,14,1.00,3,1,-,5,8,2,1,-,-,213',640'
1360,270561,2019,27,27,1.59,10,1,-,10,11,4,-,-,-,165',1.646'
